"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","5 Feb 17","8 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","05-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","9 Feb 17","9 Feb 17","Melbourne","Assistant Minister - Official Business","1","442.00","442.00","09-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","12 Feb 17","15 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","12-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","19 Feb 17","20 Feb 17","Melbourne","Assistant Minister - Official Business","2","442.00","884.00","19-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","26 Feb 17","1 Mar 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","26-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","9 Mar 17","9 Mar 17","Melbourne","Assistant Minister - Official Business","1","442.00","442.00","09-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","8,594.60","01-Jan-1900","OS Ministerial - Accommodation and meals",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","430.00","01-Jan-1900","OS Ministerial - Equipment allowance",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","29,509.95","01-Jan-1900","OS Ministerial - Fares",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","5,581.24","01-Jan-1900","OS Ministerial - Ground transport",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","504.00","01-Jan-1900","OS Ministerial - Minor official expense advance",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","254.00","01-Jan-1900","OS Ministerial - Passport costs",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","316.00","01-Jan-1900","OS Ministerial - Travel advance",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","30 Jan 17 - Sydney to Canberra","","","121.30","30-Jan-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","30 Jan 17 - Canberra to Sydney","","","341.03","30-Jan-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","5 Feb 17 - Sydney to Canberra","","","341.03","05-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Feb 17 - Canberra to Melbourne","","","422.03","09-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Feb 17 - Melbourne to Sydney","","","154.16","10-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","12 Feb 17 - Sydney to Canberra","","","341.03","12-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","16 Feb 17 - Canberra to Sydney","","","341.03","16-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Feb 17 - Sydney to Melbourne","","","154.16","19-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","21 Feb 17 - Melbourne to Sydney","","","154.16","21-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","26 Feb 17 - Sydney to Canberra","","","354.03","26-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Mar 17 - Canberra to Sydney","","","354.03","02-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Mar 17 - Sydney to Canberra","","","354.03","06-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Mar 17 - Canberra to Sydney","","","354.03","06-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Mar 17 - Sydney to Melbourne","","","467.07","09-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Mar 17 - Melbourne to Sydney","","","154.16","10-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Mar 17 - Sydney to Canberra","","","354.03","19-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","23 Mar 17 - Canberra to Sydney","","","354.03","23-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","9 Dec 16 - Sydney to Canberra","","","334.35","09-Dec-2016","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","9 Dec 16 - Canberra to Sydney","","","334.35","09-Dec-2016","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","13 Dec 16 - Adelaide to Perth","","","1,472.43","13-Dec-2016","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Canberra","","","41.80","30-Jan-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","16 Feb 17 - Sydney","","","71.23","16-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","21 Feb 17 - Sydney","","","75.16","21-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","2 Mar 17 - Sydney","","","53.58","02-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Melbourne","","","44.40","09-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Melbourne","","","59.50","09-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Sydney","","","98.74","10-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","19 Mar 17 - Sydney","","","83.50","19-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","19 Mar 17 - Canberra","","","80.40","19-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","23 Mar 17 - Sydney","","","60.75","23-Mar-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Office Facilities","Office Facilities","From 1 January 2017","","","","Aggregated Total","","","48,226.59","01-Jan-1900","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Office Facilities","Office Facilities","Before 1 January 2017","","","","Aggregated Total","","","2,826.53","01-Jan-1900","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Monochrome copy charge 28 Jan to 27 Feb 17","","","1.16","27-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Colour copy charge 28 Jan to 27 Feb 17","","","18.14","27-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 1 Feb to 28 Feb 17","","","99.48","28-Feb-2017","",""
"Craig Laundy","Member","Reid","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Flags 1 Feb to 28 Feb 17","","","188.72","28-Feb-2017","",""
