"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Notes","Type"
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","16 Mar 17 - Hobart","","","42.00","16-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","19 Mar 17 - Hobart","","","78.60","19-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","26 Mar 17 - Hobart","","","78.60","26-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Facilities","Office Facilities","From 1 January 2017","","","","Aggregated Total","","","24,390.23","01-Jan-1900","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Facilities","Office Facilities","Before 1 January 2017","","","","Aggregated Total","","","2,675.75","01-Jan-1900","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 1 Jan to 31 Jan 17","","","360.79","31-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 1 Jan to 31 Jan 17","","","21.66","31-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 23 Jan 17","","","8.00","23-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Monochrome copy charge 24 Jan to 23 Feb 17","","","7.49","23-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Colour copy charge 24 Jan to 23 Feb 17","","","352.80","23-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 1 Feb to 28 Feb 17","","","195.82","28-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 1 Feb to 28 Feb 17","","","21.66","28-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 6 Feb 17","","","8.00","06-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 20 Feb 17","","","8.00","20-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 6 Mar 17","","","24.00","06-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","Water refills 1 Nov to 30 Nov 16","","","21.66","30-Nov-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 24 Nov to 23 Dec 16","","","4.86","23-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 24 Nov to 23 Dec 16","","","193.35","23-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","Water refills 1 Dec to 31 Dec 16","","","21.66","31-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","Office requisites and stationery 1 Dec to 31 Dec 16","","","109.91","31-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","General office consumables 15 Dec 16","","","51.44","15-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","Water refills 21 Dec 16","","","16.00","21-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 24 Dec 16 to 23 Jan 17","","","0.57","24-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 24 Dec 16 to 23 Jan 17","","","35.03","24-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","50 Printed items 24 Feb 17","","","2,466.00","24-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","PO Box 271 rental 1 Apr 17 to 31 Mar 18","","","269.09","01-Apr-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","1 Printed item 30 Jul 16","","","2,712.00","30-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","1 Printed item 30 Jul 16","","","472.00","30-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution credit 1 Dec to 31 Dec 16","","","-11.36","31-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution 1 Dec to 31 Dec 16","","","454.55","31-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","1 Printed item 6 Dec 16","","","270.00","06-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","1 Printed item 7 Dec 16","","","250.00","07-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Printing 8 Dec 16","","","141.00","08-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","1 Printed item 13 Dec 16","","","240.00","13-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","2,000 Printed items 15 Dec 16","","","976.00","15-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","1 The Mercury (digital) 4 Jan 17","","","12.73","04-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","1 Australia's American Alliance: Towards a New Era 5 Jan 17","","","54.54","05-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","1 Thank You For Being Late: An Optimists Guide to Thriving in the Age of Accelerations 6 Jan 17","","","31.81","06-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","4 The Weekend Australian 16 Jan to 12 Feb 17","","","12.73","12-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","Administrative fees 16 Jan to 12 Feb 17","","","0.73","12-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","Administrative fees 23 Jan to 19 Feb 17","","","4.00","19-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","1 Marie Claire 23 Jan to 19 Feb 17","","","7.73","19-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","18 The Age 23 Jan to 19 Feb 17","","","62.18","19-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","18 The Australian 23 Jan to 19 Feb 17","","","45.27","19-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","18 The Examiner 23 Jan to 19 Feb 17","","","26.18","19-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","18 The Mercury 23 Jan to 19 Feb 17","","","22.91","19-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","3 The Guardian Weekly 23 Jan to 19 Feb 17","","","19.91","19-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","4 The Economist 23 Jan to 19 Feb 17","","","40.00","19-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","1 Five on Brexit Island 30 Jan 17","","","18.17","30-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","4 The Weekend Australian 13 Feb to 12 Mar 17","","","12.73","12-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","Administrative fees 13 Feb to 12 Mar 17","","","0.73","12-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","1 I Am Malala 16 Feb 17","","","18.17","16-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","Administrative fees 20 Feb to 19 Mar 17","","","","19-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","","","","4.09","01-Jan-1900","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","4 The Economist 20 Feb to 19 Mar 17","","","","19-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","","","","41.82","01-Jan-1900","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","19 The Mercury 20 Feb to 19 Mar 17","","","24.18","19-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","19 The Examiner 20 Feb to 19 Mar 17","","","","19-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","","","","27.64","01-Jan-1900","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","19 The Age 20 Feb to 19 Mar 17","","","65.64","19-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","19 The Australian 20 Feb to 19 Mar 17","","","51.82","19-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","From 1 January 2017","","","","3 The Guardian Weekly 20 Feb to 19 Mar 17","","","19.91","19-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Bone of Fact 30 Jun 16","","","31.82","30-Jun-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Larousse Gastronomique 30 Jun 16","","","131.82","30-Jun-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 The Mercury (digital) 13 Sep 16","","","14.55","13-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 The Australian Financial Review (digital) 23 Oct 16","","","54.13","23-Oct-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 The Mercury (digital) 15 Nov 16","","","12.73","15-Nov-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Examiner 28 Nov to 25 Dec 16","","","29.09","25-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 28 Nov to 25 Dec 16","","","4.18","25-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Mercury 28 Nov to 25 Dec 16","","","25.45","25-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Australian 28 Nov to 25 Dec 16","","","49.09","25-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Age 28 Nov to 25 Dec 16","","","69.09","25-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 The Economist 28 Nov to 25 Dec 16","","","10.00","25-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","4 The Guardian Weekly 28 Nov to 25 Dec 16","","","26.55","25-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 The Mercury (digital) 7 Dec 16","","","12.73","07-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","5 The Weekend Australian 12 Dec 16 to 15 Jan 17","","","15.91","12-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 12 Dec 16 to 15 Jan 17","","","0.91","12-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 The Mercury (digital) 12 Dec 16","","","12.73","12-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","1 Crikey (digital) 23 Dec 16 to 22 Dec 17","","","171.82","23-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","2 The Guardian Weekly 26 Dec 16 to 22 Jan 17","","","13.27","26-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 26 Dec 16 to 22 Jan 17","","","7.59","26-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","3 The Economist 26 Dec 16 to 22 Jan 17","","","30.00","26-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","14 The Age 26 Dec 16 to 22 Jan 17","","","48.36","26-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","14 The Australian 26 Dec 16 to 22 Jan 17","","","34.36","26-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","14 The Examiner 26 Dec 16 to 22 Jan 17","","","20.36","26-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Publications","Before 1 January 2017","","","","14 The Mercury 26 Dec 16 to 22 Jan 17","","","17.82","26-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 8 Jan 17","","","218.24","08-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 8 Jan 17","","","31.77","08-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 8 Feb 17","","","244.11","08-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 8 Feb 17","","","31.77","08-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 9 Mar 17","","","277.75","09-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 9 Mar 17","","","31.77","09-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 12 Jan 17","","","24.12","12-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 12 Jan 17","","","233.64","12-Jan-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 14 Feb 17","","","17.07","14-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 14 Feb 17","","","80.91","14-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Dedicated data line 12 Mar 17","","","80.91","12-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","From 1 January 2017","","","","27 Feb 17 - Hobart to Sydney","","","669.63","27-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","From 1 January 2017","","","","28 Feb 17 - Sydney to Canberra","","","659.37","28-Feb-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","From 1 January 2017","","","","1 Mar 17 - Canberra to Melbourne","","","877.11","01-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","From 1 January 2017","","","","1 Mar 17 - Melbourne to Hobart","","","","01-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Family Travel Costs","COMCAR","From 1 January 2017","","","","1 Mar 17 - Hobart","","","42.00","01-Mar-2017","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Overseas Travel","Overseas Travel","Before 1 January 2017","","","","","","","10,820.45","01-Jan-1900","","OS Delegation - Fares"
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Overseas Travel","Overseas Travel","Before 1 January 2017","","","","","","","160.32","01-Jan-1900","","OS Delegation - Ground transport"
