"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Helen Coonan","Life Gold Pass Holder","","","","Domestic Scheduled Fares","Fares","Before 1 January 2017","25 Nov 16 - Sydney to Melbourne","814.95","","25-Nov-2016"
"Helen Coonan","Life Gold Pass Holder","","","","Domestic Scheduled Fares","Fares","Before 1 January 2017","25 Nov 16 - Melbourne to Sydney","814.95","","25-Nov-2016"
