"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","8 Mar 17 - Canberra","","","40.00","08-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","8 Mar 17 - Canberra","","","40.00","08-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","8 Mar 17 - Canberra","","","40.00","08-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","8 Mar 17 - Canberra","","","40.00","08-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Perth","","","45.85","09-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Sydney","","","50.00","09-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Sydney","","","40.00","10-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Sydney","","","40.00","10-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","18 Mar 17 - Canberra","","","80.40","18-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Facilities","Office Facilities","From 1 January 2017","","","","Aggregated Total","","","58,447.78","01-Jan-1900","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Facilities","Office Facilities","Before 1 January 2017","","","","Aggregated Total","","","1,204.12","01-Jan-1900","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 1 Jan to 31 Jan 17","","","59.08","31-Jan-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 23 Jan 17","","","83.00","23-Jan-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Colour copy charge 28 Jan to 27 Feb 17","","","150.76","27-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","MFD Monochrome copy charge 28 Jan to 27 Feb 17","","","8.70","27-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Office requisites and stationery 1 Feb to 28 Feb 17","","","144.45","28-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 January 2017","","","","Water refills 20 Feb 17","","","42.00","20-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 28 Nov to 27 Dec 16","","","122.60","27-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 28 Nov to 27 Dec 16","","","3.52","27-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","Water refills 9 Dec 16","","","1.00","09-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Colour copy charge 28 Dec 16 to 27 Jan 17","","","212.00","28-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 January 2017","","","","MFD Monochrome copy charge 28 Dec 16 to 27 Jan 17","","","2.56","28-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","1 Printed item 3 Feb 17","","","807.01","03-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","1 Printed item 9 Feb 17","","","1,590.75","09-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","1 Printed item 16 Feb 17","","","1,590.75","16-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","1 Printed item 23 Feb 17","","","1,590.75","23-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2017","","","","PO Box 1966 rental 1 Apr 17 to 31 Mar 18","","","269.09","01-Apr-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution 1 Dec to 31 Dec 16","","","1,363.64","31-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","Distribution credit 1 Dec to 31 Dec 16","","","-34.09","31-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2017","","","","1 Printed item 2 Dec 16","","","807.00","02-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","19 The Australian Financial Review 9 Jan to 5 Feb 17","","","69.09","05-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","Administrative fees 9 Jan to 5 Feb 17","","","5.84","05-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","4 Sound Telegraph 9 Jan to 5 Feb 17","","","3.64","05-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","20 The Australian 9 Jan to 5 Feb 17","","","49.09","05-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","20 The West Australian 9 Jan to 5 Feb 17","","","27.27","05-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","20 The Australian 6 Feb to 5 Mar 17","","","54.55","05-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","20 The West Australian 6 Feb to 5 Mar 17","","","27.27","05-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","20 The Australian Financial Review 6 Feb to 5 Mar 17","","","72.73","05-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","Administrative fees 6 Feb to 5 Mar 17","","","6.18","05-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 January 2017","","","","4 Sound Telegraph 6 Feb to 5 Mar 17","","","3.64","05-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Australian 14 Nov to 11 Dec 16","","","49.09","11-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The Australian Financial Review 14 Nov to 11 Dec 16","","","72.73","11-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","20 The West Australian 14 Nov to 11 Dec 16","","","27.27","11-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","4 Sound Telegraph 14 Nov to 11 Dec 16","","","3.64","11-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 14 Nov to 11 Dec 16","","","6.18","11-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","Administrative fees 12 Dec 16 to 8 Jan 17","","","4.64","12-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","3 Sound Telegraph 12 Dec 16 to 8 Jan 17","","","2.73","12-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","13 The Australian Financial Review 12 Dec 16 to 8 Jan 17","","","47.27","12-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","14 The Australian 12 Dec 16 to 8 Jan 17","","","34.36","12-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 January 2017","","","","14 The West Australian 12 Dec 16 to 8 Jan 17","","","19.09","12-Dec-2016","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 1 Jan 17","","","293.18","01-Jan-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Recovery of office phones 1 Jan 17","","","-2.73","01-Jan-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 1 Jan 17","","","32.86","01-Jan-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 1 Feb 17","","","311.15","01-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Recovery of office phones 1 Feb 17","","","-0.65","01-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 1 Feb 17","","","32.14","01-Feb-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 4 Mar 17","","","312.65","04-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Recovery of office phones 4 Mar 17","","","-1.04","04-Mar-2017","",""
"Michaelia Cash","Senator","","Western Australia","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 4 Mar 17","","","31.77","04-Mar-2017","",""
