"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","Before 1 January 2017","24 May 16 - Melbourne to Newcastle","45.45","","24-May-2016"
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 January 2017","Accident excess 30 Sep 16","454.55","","30-Sep-2016"
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 January 2017","Accident excess 30 Sep 16","454.55","","30-Sep-2016"
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Office Facilities","Office Facilities","Before 1 January 2017","Aggregated Total","285.45","","01-Jan-1900"
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Telecommunications","Telecommunications - Residential - Official","Before 1 January 2017","Residential phones 29 Sep 16","60.00","","29-Sep-2016"
