"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","15 Jan 17","16 Jan 17","Canberra","Minister - Official Business","2","276.00","552.00","15-Jan-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","17 Jan 17","18 Jan 17","Canberra","Minister - Official Business","2","276.00","552.00","17-Jan-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","19 Jan 17","19 Jan 17","Panton Hill","Minister - Official Business","1","124.00","124.00","19-Jan-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","22 Jan 17","22 Jan 17","Canberra","Minister - Official Business","1","276.00","276.00","22-Jan-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","23 Jan 17","23 Jan 17","Sydney","Minister - Official Business","1","148.00","148.00","23-Jan-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","24 Jan 17","24 Jan 17","Canberra","Minister - Official Business","1","276.00","276.00","24-Jan-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","30 Jan 17","31 Jan 17","Canberra","Minister - Official Business","2","276.00","552.00","30-Jan-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","5 Feb 17","8 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","05-Feb-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","12 Feb 17","15 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","12-Feb-2017","",""
"Christopher Pyne","Representative","Sturt","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","20 Feb 17","20 Feb 17","Sydney","Minister - Official Business","1","442.00","442.00","20-Feb-2017","",""
