"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Notes"
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","2 Feb 17","2 Feb 17","Collie","Education and Employment - Sen","1","268.00","268.00","02-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","5 Feb 17","8 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","05-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","12 Feb 17","16 Feb 17","Canberra","Sittings of Parliament","5","276.00","1,380.00","12-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","26 Feb 17","26 Feb 17","Echuca","Electorate Business","1","286.00","286.00","26-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","27 Feb 17","2 Mar 17","Canberra","Senate Estimates","4","276.00","1,104.00","27-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","9 Mar 17","9 Mar 17","Mildura","Electorate Business","1","286.00","286.00","09-Mar-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","20 Mar 17","23 Mar 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","20-Mar-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Feb 17 - Melbourne to Perth","","","1,817.95","02-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","3 Feb 17 - Perth to Melbourne","","","1,817.95","03-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","5 Feb 17 - Melbourne to Canberra","","","637.91","05-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Feb 17 - Canberra to Melbourne","","","637.91","09-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","12 Feb 17 - Melbourne to Canberra","","","637.91","12-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","17 Feb 17 - Canberra to Melbourne","","","149.76","17-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","27 Feb 17 - Melbourne to Canberra","","","637.91","27-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","3 Mar 17 - Canberra to Melbourne","","","637.91","03-Mar-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Mar 17 - Melbourne to Mildura","","","515.73","09-Mar-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Mar 17 - Mildura to Melbourne","","","515.73","10-Mar-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","20 Mar 17 - Melbourne to Canberra","","","751.97","20-Mar-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 8 Jan to 7 Feb 16","","","1,059.07","07-Feb-2016",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 8 Feb to 7 Mar 17","","","1,059.07","07-Mar-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Fuel 18 Feb to 22 Feb 17","","","122.64","22-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Accident access 23 Feb 17","","","454.55","23-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Fuel 26 Nov to 30 Nov 16","","","66.80","30-Nov-2016",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Lease 8 Dec 16 to 7 Jan 17","","","1,059.07","08-Dec-2016",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Fuel 16 Dec 16 to 24 Jan 17","","","503.49","16-Dec-2016",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Melbourne","","","42.20","02-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Melbourne","","","44.20","03-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","5 Feb 17 - Melbourne","","","80.80","05-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","5 Feb 17 - Canberra","","","78.60","05-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","9 Feb 17 - Melbourne","","","44.20","09-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","12 Feb 17 - Melbourne","","","80.80","12-Feb-2017",""
"Gavin Marshall","Senator","","Victoria","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","17 Feb 17 - Melbourne","","","44.20","17-Feb-2017",""
