"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Date"
"John Madigan","Senator","","Victoria","Independent","Telecommunications","Telecommunications - Usage","Before 1 January 2017","Office phones 9 Jun 16","120.00","09-Jun-2016"
