"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","31 Jan 17","31 Jan 17","Canberra","Minister - Official Business","1","276.00","276.00","31-Jan-2017","",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","5 Feb 17","8 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","05-Feb-2017","",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","12 Feb 17","16 Feb 17","Canberra","Sittings of Parliament","5","276.00","1,380.00","12-Feb-2017","",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","26 Feb 17","1 Mar 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","26-Feb-2017","",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","7 Mar 17","7 Mar 17","Canberra","Minister - Official Business","1","276.00","276.00","07-Mar-2017","",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","14 Mar 17","14 Mar 17","Canberra","Minister - Official Business","1","276.00","276.00","14-Mar-2017","",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","20 Mar 17","23 Mar 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","20-Mar-2017","",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","9,940.81","01-Jan-1900","OS Ministerial - Accommodation and meals",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","27,550.98","01-Jan-1900","OS Ministerial - Fares",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","6,285.02","01-Jan-1900","OS Ministerial - Ground transport",""
"Scott Morrison","Member","Cook","New South Wales","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","315.00","01-Jan-1900","OS Ministerial - Minor official expense advance",""
