"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","29 Aug 16","1 Sep 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","29-Aug-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Sep 16","14 Sep 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","11-Sep-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","21 Sep 16","21 Sep 16","Nth Stradbroke Island","Electorate Business","1","268.00","","268.00","21-Sep-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","9 Oct 16","12 Oct 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","09-Oct-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","833.18","01-Jan-1900","OS Delegation - Accommodation and meals",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","430.00","01-Jan-1900","OS Delegation - Equipment allowance",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","2,637.90","01-Jan-1900","OS Delegation - Fares",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","19.84","01-Jan-1900","OS Delegation - Related travel expenses",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","170.00","01-Jan-1900","OS Delegation - Travel advance",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Overseas Travel","Overseas Travel","Before 1 July 2016","","","","","","","","1,130.42","01-Jan-1900","OS Study - Accommodation and meals",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Overseas Travel","Overseas Travel","Before 1 July 2016","","","","","","","","2,038.92","01-Jan-1900","OS Study - Fares",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","5 Jul 16 - Brisbane to Hervey Bay","","","","290.70","05-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","5 Jul 16 - Hervey Bay to Brisbane","","","","290.70","05-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","11 Jul 16 - Brisbane to Canberra","","","","289.27","11-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","11 Jul 16 - Canberra to Brisbane","","","","799.62","11-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","13 Jul 16 - Brisbane to Sydney","","","","776.48","13-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","13 Jul 16 - Sydney to Canberra","","","","","13-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","13 Jul 16 - Canberra to Brisbane","","","","714.18","13-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","18 Jul 16 - Brisbane to Canberra","","","","799.62","18-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","18 Jul 16 - Canberra to Brisbane","","","","799.62","18-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","28 Jul 16 - Brisbane to Sydney","","","","104.41","28-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","28 Jul 16 - Sydney to Brisbane","","","","164.75","28-Jul-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","23 Aug 16 - Brisbane to Canberra","","","","476.06","23-Aug-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","23 Aug 16 - Canberra to Sydney","","","","161.04","23-Aug-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","24 Aug 16 - Sydney to Brisbane","","","","469.59","24-Aug-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","29 Aug 16 - Brisbane to Canberra","","","","739.64","29-Aug-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","2 Sep 16 - Canberra to Brisbane","","","","203.37","02-Sep-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","11 Sep 16 - Brisbane to Canberra","","","","799.62","11-Sep-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","18 Sep 16 - Canberra to Brisbane","","","","739.64","18-Sep-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","21 Sep 16 - Point Lookout to Dunwich","","","","4.27","21-Sep-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","2 Oct 16 - Brisbane to Cairns","","","","399.77","02-Oct-2016","",""
"Andrew Laming","Representative","Bowman","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","4 Oct 16 - Cairns to Brisbane","","","","","04-Oct-2016","",""
