"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Car Costs","Private Vehicle Allowance","From 1 July 2016","","","","Melbourne to Canberra 27 Nov 16","","","","234.70","27-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Car Costs","Private Vehicle Allowance","From 1 July 2016","","","","Canberra to Melbourne 2 Dec 16","","","","234.70","02-Dec-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Facilities","Office Facilities","From 1 July 2016","","","","Aggregated Total","","","","59,045.15","01-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Facilities","Office Facilities","Before 1 July 2016","","","","Aggregated Total","","","","9,020.50","01-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Jul to 31 Jul 16","","","","2,197.43","31-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Flags 1 Jul to 31 Jul 16","","","","943.60","31-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 28 Jul to 27 Aug 16","","","","9.20","27-Aug-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 28 Jul to 27 Aug 16","","","","93.49","27-Aug-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Aug to 31 Aug 16","","","","99.65","31-Aug-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 28 Aug to 27 Sep 16","","","","5.74","27-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 28 Aug to 27 Sep 16","","","","2,239.21","27-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Software reimbursement 2016/17","","","","25.50","01-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Software reimbursement 2016/17","","","","2,318.18","01-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 28 Sep to 27 Oct 16","","","","7.26","27-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 28 Sep to 27 Oct 16","","","","667.74","27-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Oct to 31 Oct 16","","","","912.00","31-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 28 Oct to 27 Nov 16","","","","6.13","27-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 28 Oct to 27 Nov 16","","","","320.36","27-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Nov to 30 Nov 16","","","","517.00","30-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","Reimbursement of office requisites and stationery 30 Sep 15","","","","-45.41","30-Sep-2015"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","Office requisites and stationery 30 Sep 15","","","","45.41","30-Sep-2015"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","12 Month planner 30 Sep 15","","","","45.41","30-Sep-2015"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","Office requisites and stationery 1 May to 31 May 16","","","","129.64","31-May-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","MFD Monochrome copy charge 28 May to 27 Jun 16","","","","18.03","27-Jun-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","MFD Colour copy charge 28 May to 27 Jun 16","","","","1,499.09","27-Jun-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","Office requisites and stationery 1 Jun to 30 Jun 16","","","","494.55","30-Jun-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","MFD Colour copy charge 28 Jun to 27 Jul 16","","","","1,696.02","27-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","","","","MFD Monochrome copy charge 28 Jun to 27 Jul 16","","","","3.51","27-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","e-material 1 Jul 16","","","","12,977.49","01-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Web-services 2 Jul 16 to 1 Jul 17","","","","300.00","02-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","55,000 Printed items 2 Jul 16","","","","6,702.73","02-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","e-material 31 Aug 16","","","","60.00","31-Aug-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","e-material 1 Sep to 30 Sep 16","","","","86.13","30-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Distribution 1 Sep to 30 Sep 16","","","","2,727.27","30-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Distribution credit 1 Sep to 30 Sep 16","","","","-68.18","30-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Distribution 1 Oct to 31 Oct 16","","","","28.36","31-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","e-material 1 Oct to 31 Oct 16","","","","22.33","31-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Printing 8 Oct 16","","","","1,363.64","08-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Distribution 1 Nov to 30 Nov 16","","","","24,176.83","30-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Distribution credit 1 Nov to 30 Nov 16","","","","-45.45","30-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","53,800 Printed items 4 Nov 16","","","","37,072.35","04-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","53,500 Printed items 4 Nov 16","","","","6,243.00","04-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","53,500 Printed items 29 Nov 16","","","","4,370.00","29-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","","","","1 Printed item 18 May 16","","","","2,499.99","18-May-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","","","","53,000 Printed items 20 May 16","","","","84.27","20-May-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","","","","53,000 Printed items 20 May 16","","","","3,343.13","20-May-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","","","","1 Printed item 25 May 16","","","","2,499.99","25-May-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","","","","Distribution credit 1 Jun to 30 Jun 16","","","","-14,842.44","30-Jun-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","","","","Distribution 1 Jun to 30 Jun 16","","","","23,930.22","30-Jun-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","","","","Distribution late payment fee Jun 16","","","","15.00","01-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","20 Herald Sun 3 Jul to 30 Jul 16","","","","27.27","30-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","20 The Australian 3 Jul to 30 Jul 16","","","","49.09","30-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","Administrative fees 3 Jul to 30 Jul 16","","","","9.00","30-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","Administrative fees 31 Jul to 3 Sep 16","","","","12.27","03-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","25 Herald Sun 31 Jul to 3 Sep 16","","","","34.09","03-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","25 The Australian 31 Jul to 3 Sep 16","","","","61.36","03-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","Administrative fees 4 Sep to 1 Oct 16","","","","10.36","01-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","20 The Australian 4 Sep to 1 Oct 16","","","","49.09","01-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","20 Herald Sun 4 Sep to 1 Oct 16","","","","27.27","01-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","1 Melway 2 Oct to 29 Oct 16","","","","44.50","29-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","20 The Australian 2 Oct to 29 Oct 16","","","","49.09","29-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","Administrative fees 2 Oct to 29 Oct 16","","","","10.36","29-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","20 Herald Sun 2 Oct to 29 Oct 16","","","","27.27","29-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","25 The Australian 30 Oct to 3 Dec 16","","","","61.36","03-Dec-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","25 Herald Sun 30 Oct to 3 Dec 16","","","","34.09","03-Dec-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","From 1 July 2016","","","","Administrative fees 30 Oct to 3 Dec 16","","","","12.27","03-Dec-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","","","","20 Herald Sun 5 Jun to 2 Jul 16","","","","27.27","02-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","","","","20 The Australian 5 Jun to 2 Jul 16","","","","49.09","02-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","","","","Administrative fees 5 Jun to 2 Jul 16","","","","9.00","02-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 26 Jul 16","","","","294.48","26-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 26 Jul 16","","","","32.63","26-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 26 Aug 16","","","","341.24","26-Aug-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 26 Aug 16","","","","32.14","26-Aug-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 26 Sep 16","","","","258.04","26-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 26 Sep 16","","","","32.14","26-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 26 Oct 16","","","","281.82","26-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 26 Oct 16","","","","33.23","26-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 26 Nov 16","","","","302.21","26-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 26 Nov 16","","","","32.14","26-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 July 2016","","","","Office phones 26 Jun 16","","","","450.50","26-Jun-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 July 2016","","","","Office fax 26 Jun 16","","","","37.95","26-Jun-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Dedicated data line 2 Jul 16","","","","67.40","02-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Residential phones 8 Jul 16","","","","36.66","08-Jul-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Dedicated data line 1 Aug 16","","","","63.59","01-Aug-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Residential phones 8 Aug 16","","","","31.77","08-Aug-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Dedicated data line 1 Sep 16","","","","63.59","01-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Residential phones 8 Sep 16","","","","32.37","08-Sep-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Dedicated data line 2 Oct 16","","","","63.59","02-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Residential phones 6 Oct 16","","","","35.30","06-Oct-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Dedicated data line 1 Nov 16","","","","63.59","01-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Residential phones 8 Nov 16","","","","34.10","08-Nov-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Dedicated data line 2 Dec 16","","","","63.59","02-Dec-2016"
"Jason Wood","Representative","La Trobe","Victoria","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","","","","Residential phones 8 Dec 16","","","","36.78","08-Dec-2016"
