"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","12 Jul 16","12 Jul 16","Canberra","Minister - Official Business","1","273.00","","273.00","12-Jul-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Jul 16","21 Jul 16","Canberra","Minister - Official Business","5","273.00","10.00","1,375.00","17-Jul-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","25 Jul 16","25 Jul 16","Melbourne","Minister - Official Business","1","438.00","","438.00","25-Jul-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","26 Jul 16","28 Jul 16","Canberra","Minister - Official Business","3","273.00","","819.00","26-Jul-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","29 Jul 16","29 Jul 16","Leeton","Electorate Business","1","258.00","","258.00","29-Jul-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","1 Aug 16","1 Aug 16","Sydney","Minister - Official Business","1","438.00","10.00","448.00","01-Aug-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","8 Aug 16","9 Aug 16","Sydney","Minister - Official Business","2","438.00","10.00","886.00","08-Aug-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","10 Aug 16","10 Aug 16","Canberra","Minister - Official Business","1","273.00","","273.00","10-Aug-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Aug 16","11 Aug 16","Perth","Minister - Official Business","1","472.00","","472.00","11-Aug-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","15 Aug 16","15 Aug 16","Canberra","Minister - Official Business","1","273.00","","273.00","15-Aug-2016","",""
"Sussan Ley","Representative","Farrer","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","16 Aug 16","16 Aug 16","Sydney","Minister - Official Business","1","438.00","","438.00","16-Aug-2016","",""
