"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","1 Printed item 10 Jun 16","433.56","","10-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","1 Printed item 12 Jun 16","1,352.39","","12-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","1 Printed item 16 Jun 16","433.56","","16-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","1 Printed item 19 Jun 16","1,352.39","","19-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","Distribution 20 Jun 16","2,228.35","","20-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","Distribution 20 Jun 16","176.59","","20-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","Distribution 22 Jun 16","12,848.64","","22-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","1 Printed item 24 Jun 16","433.56","","24-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","1 Printed item 26 Jun 16","1,352.39","","26-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","MFD Colour copy charge 24 May to 23 Jun 16","1,569.71","","23-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","MFD Monochrome charge 24 May to 23 Jun 16","55.08","","23-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","MFD Monochrome copy charge 24 Jun to 2 Jul 16","3.27","","02-Jul-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","MFD Colour copy charge 24 Jun to 2 Jul 16","431.17","","02-Jul-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","23 NT News 1 Mar to 31 Mar 16","27.18","","31-Mar-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","4 The Sunday Territorian 1 Mar to 31 Mar 16","5.09","","31-Mar-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","4 NT News (Sat) 1 Mar to 31 Mar 16","8.00","","31-Mar-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","18 NT News 1 Apr to 26 Apr 16","21.27","","26-Apr-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","4 NT News (Sat) 1 Apr to 26 Apr 16","8.00","","26-Apr-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","4 The Sunday Territorian 1 Apr to 26 Apr 16","5.09","","26-Apr-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","5 The Sunday Territorian 27 Apr to 31 May 16","6.36","","31-May-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","21 NT News 27 Apr to 31 May 16","29.55","","31-May-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","5 NT News (Sat) 27 Apr to 31 May 16","10.00","","31-May-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","Refund of publications 7 Jun 16","-7.27","","07-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","1 Jungle Book 7 Jun 16","36.35","","07-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Office Administrative Costs","Publications","Before 1 July 2016","1 Peter Pan 7 Jun 16","36.35","","07-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","Office phones 1 Jul 16","336.21","","01-Jul-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","From 1 July 2016","Office fax 1 Jul 16","35.05","","01-Jul-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 July 2016","Office phones 6 Jun 16","375.28","","06-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Telecommunications","Telecommunications - Usage","Before 1 July 2016","Office fax 6 Jun 16","31.77","","06-Jun-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","From 1 July 2016","Residential phones adj 1 Jul 16","-335.46","","01-Jul-2016"
"Natasha Griggs","Representative","Solomon","Northern Territory","Liberal Party of Australia","Telecommunications","Telecommunications - Residential - Official","Before 1 July 2016","Dedicated data line 10 Mar to 1 Jul 16","328.05","","01-Jul-2016"
