"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","2 Jul 16","2 Jul 16","Sydney","Minister - Official Business","1","438.00","","438.00","02-Jul-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Jul 16","11 Jul 16","Melbourne","Minister - Official Business","1","438.00","","438.00","11-Jul-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","13 Jul 16","13 Jul 16","Townsville","Minister - Official Business","1","123.00","","123.00","13-Jul-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Jul 16","17 Jul 16","Canberra","Parliamentary Political Party Meeting","1","273.00","","273.00","17-Jul-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","18 Jul 16","19 Jul 16","Canberra","Minister - Official Business","2","273.00","","546.00","18-Jul-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","23 Jul 16","23 Jul 16","Melbourne","Minister - Official Business","1","438.00","","438.00","23-Jul-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","27 Jul 16","28 Jul 16","Canberra","Minister - Official Business","2","273.00","","546.00","27-Jul-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","2 Aug 16","4 Aug 16","Canberra","Minister - Official Business","3","273.00","","819.00","02-Aug-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","15 Aug 16","15 Aug 16","Canberra","Minister - Official Business","1","273.00","","273.00","15-Aug-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","18 Aug 16","18 Aug 16","Melbourne","Minister - Official Business","1","438.00","","438.00","18-Aug-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","23 Aug 16","23 Aug 16","Canberra","Minister - Official Business","1","273.00","","273.00","23-Aug-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","24 Aug 16","24 Aug 16","Sydney","Minister - Official Business","1","438.00","","438.00","24-Aug-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","28 Aug 16","1 Sep 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","28-Aug-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","2 Sep 16","2 Sep 16","Sydney","Minister - Official Business","1","442.00","","442.00","02-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","6 Sep 16","6 Sep 16","Sydney","Minister - Official Business","1","442.00","","442.00","06-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","7 Sep 16","7 Sep 16","Melbourne","Minister - Official Business","1","442.00","","442.00","07-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","8 Sep 16","8 Sep 16","Canberra","Minister - Official Business","1","276.00","","276.00","08-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","9 Sep 16","9 Sep 16","Quilpie","Electorate Business","1","372.00","","372.00","09-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","10 Sep 16","10 Sep 16","Charleville","Electorate Business","1","372.00","","372.00","10-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Sep 16","15 Sep 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","11-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Sep 16","17 Sep 16","Sydney","Minister - Official Business","1","442.00","","442.00","17-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","18 Sep 16","19 Sep 16","Canberra","Minister - Official Business","2","276.00","","552.00","18-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","22 Sep 16","22 Sep 16","Sydney","Minister - Official Business","1","442.00","","442.00","22-Sep-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","3 Oct 16","5 Oct 16","Canberra","Minister - Official Business","3","276.00","","828.00","03-Oct-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","6 Oct 16","6 Oct 16","Canberra","Minister - Official Business","1","276.00","","276.00","06-Oct-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","9 Oct 16","13 Oct 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","09-Oct-2016","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","16 Oct 16","19 Oct 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","16-Oct-2016","",""
