"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","21 Jul 16","21 Jul 16","Canberra","Parliamentary Political Party Meeting","1","273.00","","273.00","21-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","1 Aug 16","1 Aug 16","Melbourne","Electorate Business","1","379.00","","379.00","01-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","14 Aug 16","14 Aug 16","Falmouth","Electorate Business","1","258.00","","258.00","14-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","15 Aug 16","16 Aug 16","Launceston","Electorate Business","2","283.00","","566.00","15-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Aug 16","17 Aug 16","Burnie","Electorate Business","1","311.00","","311.00","17-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","28 Aug 16","1 Sep 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","28-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","56,193.73","01-Jan-1900","OS Delegation - Accommodation and meals",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","430.00","01-Jan-1900","OS Delegation - Equipment allowance",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","15.00","01-Jan-1900","OS Delegation - Related travel expenses",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","5,262.81","01-Jan-1900","OS Delegation - Travel advance",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","21 Jul 16 - Hobart to Sydney","","","","644.18","21-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","21 Jul 16 - Sydney to Canberra","","","","329.04","21-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","22 Jul 16 - Canberra to Melbourne","","","","836.21","22-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","22 Jul 16 - Melbourne to Hobart","","","","","22-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","1 Aug 16 - Hobart to Melbourne","","","","714.26","01-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","2 Aug 16 - Melbourne to Hobart","","","","634.18","02-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","28 Aug 16 - Hobart to Melbourne","","","","749.77","28-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","28 Aug 16 - Melbourne to Canberra","","","","","28-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","2 Sep 16 - Canberra to Sydney","","","","526.99","02-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","2 Sep 16 - Sydney to Hobart","","","","725.18","02-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","14 Sep 16 - Hobart to Sydney","","","","725.18","14-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Lease 5 Jul to 4 Aug 16","","","","754.60","04-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 8 Jul to 16 Jul 16","","","","124.09","16-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Additional maintenance 11 Jul 16","","","","603.82","11-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 22 Jul 16","","","","0.34","22-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 30 Jul 16","","","","60.20","30-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Lease 5 Aug to 4 Sep 16","","","","754.60","04-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 14 Aug to 17 Aug 16","","","","110.88","17-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 27 Aug 16","","","","64.46","27-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 31 Aug 16","","","","0.34","31-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Lease 5 Sep to 4 Oct 16","","","","754.60","04-Oct-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 10 Sep 16","","","","63.58","10-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 15 Sep 16","","","","0.34","15-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 22 Sep 16","","","","41.41","22-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 1 Oct to 27 Oct 16","","","","165.59","27-Oct-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Lease 5 Oct to 4 Nov 16","","","","754.59","04-Nov-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Fuel 3 Nov to 25 Nov 16","","","","264.23","25-Nov-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","From 1 July 2016","","","","Lease 5 Nov to 4 Dec 16","","","","754.59","04-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 July 2016","","","","Fuel 30 May 16","","","","65.39","30-May-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 July 2016","","","","Fuel 31 May 16","","","","0.34","31-May-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 July 2016","","","","Lease 5 Jun to 4 Jul 16","","","","754.60","04-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 July 2016","","","","Fuel 5 Jun to 22 Jun 16","","","","312.72","22-Jun-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 July 2016","","","","Fuel 22 Jun 16","","","","0.34","22-Jun-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Private-Plated Vehicle","Before 1 July 2016","","","","Fuel 29 Jun 16","","","","64.90","29-Jun-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","21 Jul 16 - Hobart","","","","40.00","21-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","21 Jul 16 - Canberra","","","","41.80","21-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","22 Jul 16 - Canberra","","","","40.00","22-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","22 Jul 16 - Canberra","","","","40.00","22-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","22 Jul 16 - Hobart","","","","42.00","22-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","1 Aug 16 - Hobart","","","","40.00","01-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","1 Aug 16 - Melbourne","","","","61.50","01-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","1 Aug 16 - Melbourne","","","","40.00","01-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","1 Aug 16 - Melbourne","","","","57.64","01-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","2 Aug 16 - Melbourne","","","","85.70","02-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","2 Aug 16 - Hobart","","","","42.00","02-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","28 Aug 16 - Hobart","","","","78.60","28-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","28 Aug 16 - Canberra","","","","80.40","28-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","2 Sep 16 - Hobart","","","","42.00","02-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","14 Sep 16 - Hobart","","","","40.00","14-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","COMCAR","From 1 July 2016","","","","22 Dec 16 - Hobart","","","","42.00","22-Dec-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Cabcharge","From 1 July 2016","","","","2 Aug 16","","","","12.66","02-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Cabcharge","From 1 July 2016","","","","2 Aug 16","","","","27.81","02-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Cabcharge","From 1 July 2016","","","","2 Aug 16","","","","13.43","02-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Cabcharge","From 1 July 2016","","","","28 Aug 16","","","","53.61","28-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Cabcharge","From 1 July 2016","","","","28 Aug 16","","","","49.20","28-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Cabcharge","From 1 July 2016","","","","2 Sep 16","","","","19.47","02-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Cabcharge","From 1 July 2016","","","","2 Sep 16","","","","32.23","02-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Car Costs","Cabcharge","From 1 July 2016","","","","2 Sep 16","","","","44.22","02-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Facilities","Office Facilities","From 1 July 2016","","","","Aggregated Total","","","","50,371.89","01-Jan-1900","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Facilities","Office Facilities","Before 1 July 2016","","","","Aggregated Total","","","","5,301.57","01-Jan-1900","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Water refills 1 Jul to 31 Jul 16","","","","21.66","31-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 24 Jul to 23 Aug 16","","","","9.35","23-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 24 Jul to 23 Aug 16","","","","118.06","23-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Water refills 25 Jul 16","","","","24.00","25-Jul-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Water refills 1 Aug to 31 Aug 16","","","","21.66","31-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Aug to 31 Aug 16","","","","1,326.62","31-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Flags 1 Aug to 31 Aug 16","","","","1,858.57","31-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Water refills 8 Aug 16","","","","8.00","08-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Water refills 22 Aug 16","","","","8.00","22-Aug-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 24 Aug to 23 Sep 16","","","","7.79","23-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 24 Aug to 23 Sep 16","","","","1,066.72","23-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Water refills 1 Sep to 30 Sep 16","","","","21.66","30-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Sep to 30 Sep 16","","","","414.40","30-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Flags 1 Sep to 30 Sep 16","","","","205.20","30-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Water refills 5 Sep 16","","","","8.00","05-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Water refills 19 Sep 16","","","","16.00","19-Sep-2016","",""
"Lisa Singh","Senator","","Tasmania","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 24 Sep to 23 Oct 16","","","","124.43","23-Oct-2016","",""
