"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 28 Jul to 27 Aug 16","","","","329.99","27-Aug-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Aug to 31 Aug 16","","","","3,719.25","31-Aug-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","1 Account book 26 Aug 16","","","","16.32","26-Aug-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 28 Aug to 27 Sep 16","","","","76.67","27-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 28 Aug to 27 Sep 16","","","","34.52","27-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Sep to 30 Sep 16","","","","2,342.84","30-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 28 Sep to 27 Oct 16","","","","3.41","27-Oct-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 28 Sep to 27 Oct 16","","","","549.11","27-Oct-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Office requisites and stationery 1 Oct to 31 Oct 16","","","","2,134.69","31-Oct-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","Flags 1 Oct to 31 Oct 16","","","","707.70","31-Oct-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Monochrome copy charge 28 Oct to 27 Nov 16","","","","19.19","27-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Office Consumables and Services","From 1 July 2016","","","","MFD Colour copy charge 28 Oct to 27 Nov 16","","","","697.60","27-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Web-services 8 Sep 16","","","","555.00","08-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","2,000 Personalised letterhead stationery 18 Sep 16","","","","600.00","18-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","5,000 Printed items 26 Sep 16","","","","3,000.00","26-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","5,000 Printed items 26 Sep 16","","","","2,454.55","26-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","20,000 Personalised letterhead stationery 26 Sep 16","","","","1,045.45","26-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Printing 26 Sep 16","","","","600.00","26-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Distribution late payment fee Oct 16","","","","15.00","01-Jul-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Printing 9 Nov 16","","","","250.00","09-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","57,581 Printed items 9 Nov 16","","","","4,859.09","09-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","Distribution 9 Nov 16","","","","7,590.00","09-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","5,000 Printed items 11 Nov 16","","","","227.27","11-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","500 Printed items 11 Nov 16","","","","100.00","11-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","1,000 Printed items 11 Nov 16","","","","120.00","11-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","5,000 Printed items 11 Nov 16","","","","227.27","11-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","1,000 Printed items 11 Nov 16","","","","150.00","11-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","5,000 Printed items 11 Nov 16","","","","227.27","11-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","500 Printed items 5 Dec 16","","","","700.00","05-Dec-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","57,651 Printed items 5 Dec 16","","","","14,557.64","05-Dec-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Office Administrative Costs","Printing and Communications","From 1 July 2016","","","","1,000 Printed items 5 Dec 16","","","","585.00","05-Dec-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 9 Aug 16","","","","277.88","09-Aug-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 9 Aug 16","","","","82.44","09-Aug-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 9 Sep 16","","","","417.10","09-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 9 Sep 16","","","","79.33","09-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 9 Oct 16","","","","288.86","09-Oct-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 9 Oct 16","","","","37.75","09-Oct-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office phones 9 Nov 16","","","","341.58","09-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Telecommunications","Telecommunications - Usage","From 1 July 2016","","","","Office fax 9 Nov 16","","","","38.25","09-Nov-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Family Travel Costs","Family Traveller Private Vehicle Allowance","From 1 July 2016","","","","Wombarra to Canberra 14 Sep 16","","","","174.90","14-Sep-2016"
"Mike Freelander","Representative","Macarthur","New South Wales","Australian Labor Party","Family Travel Costs","Family Traveller Private Vehicle Allowance","From 1 July 2016","","","","Canberra to Wombarra 15 Sep 16","","","","174.90","15-Sep-2016"
