"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Jul 16","11 Jul 16","Canberra","Minister - Official Business","1","273.00","","273.00","11-Jul-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Jul 16","20 Jul 16","Canberra","Minister - Official Business","4","273.00","10.00","1,102.00","17-Jul-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","26 Jul 16","27 Jul 16","Canberra","Minister - Official Business","2","273.00","","546.00","26-Jul-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","1 Aug 16","1 Aug 16","Canberra","Minister - Official Business","1","273.00","","273.00","01-Aug-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","2 Aug 16","2 Aug 16","Melbourne","Minister - Official Business","1","438.00","","438.00","02-Aug-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","8 Aug 16","8 Aug 16","Sydney","Minister - Official Business","1","438.00","","438.00","08-Aug-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","15 Aug 16","15 Aug 16","Sydney","Minister - Official Business","1","438.00","","438.00","15-Aug-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","16 Aug 16","16 Aug 16","Port Pirie","Minister - Official Business","1","368.00","","368.00","16-Aug-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Aug 16","17 Aug 16","Sydney","Minister - Official Business","1","438.00","","438.00","17-Aug-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","28 Aug 16","31 Aug 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","28-Aug-2016","",""
"Greg Hunt","Representative","Flinders","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","5 Sep 16","5 Sep 16","Canberra","Minister - Official Business","1","276.00","","276.00","05-Sep-2016","",""
