"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Nicola Roxon","Representative","Gellibrand","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","5 Dec 16 - Melbourne to Canberra","689.24","","05-Dec-2016"
"Nicola Roxon","Representative","Gellibrand","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","5 Dec 16 - Canberra to Melbourne","637.91","","05-Dec-2016"
