"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Jul 16","18 Jul 16","Canberra","Parliamentary Political Party Meeting","2","273.00","","546.00","17-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","19 Jul 16","19 Jul 16","Melbourne","Parliamentary Political Party Meeting","1","438.00","","438.00","19-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","25 Jul 16","26 Jul 16","Melbourne","Assistant Minister - Official Business","2","438.00","","876.00","25-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","27 Jul 16","27 Jul 16","Canberra","Assistant Minister - Official Business","1","273.00","","273.00","27-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","3 Aug 16","3 Aug 16","Sydney","Assistant Minister - Official Business","1","438.00","","438.00","03-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","4 Aug 16","4 Aug 16","Canberra","Assistant Minister - Official Business","1","273.00","","273.00","04-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","8 Aug 16","8 Aug 16","Sydney","Assistant Minister - Official Business","1","438.00","","438.00","08-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","25 Aug 16","26 Aug 16","Gold Coast","Assistant Minister - Official Business","2","368.00","","736.00","25-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","28 Aug 16","31 Aug 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","28-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Sep 16","14 Sep 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","11-Sep-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","15 Sep 16","15 Sep 16","Melbourne","Assistant Minister - Official Business","1","442.00","","442.00","15-Sep-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","22 Sep 16","22 Sep 16","Canberra","Assistant Minister - Official Business","1","276.00","","276.00","22-Sep-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","1 Oct 16","1 Oct 16","Sydney","Assistant Minister - Official Business","1","442.00","","442.00","01-Oct-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","16 Oct 16","19 Oct 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","16-Oct-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","20 Oct 16","21 Oct 16","Sydney","Assistant Minister - Official Business","2","442.00","","884.00","20-Oct-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","23 Oct 16","23 Oct 16","Albany","Assistant Minister - Official Business","1","372.00","","372.00","23-Oct-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","24 Oct 16","25 Oct 16","Brisbane","Assistant Minister - Official Business","2","434.00","","868.00","24-Oct-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","26 Oct 16","27 Oct 16","Sydney","Assistant Minister - Official Business","2","442.00","","884.00","26-Oct-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","10 Nov 16","10 Nov 16","Melbourne","Assistant Minister - Official Business","1","442.00","","442.00","10-Nov-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","5 Dec 16","6 Dec 16","Sydney","Assistant Minister - Official Business","2","442.00","","884.00","05-Dec-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","7 Dec 16","7 Dec 16","Melbourne","Assistant Minister - Official Business","1","442.00","","442.00","07-Dec-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","8 Dec 16","8 Dec 16","Sydney","Assistant Minister - Official Business","1","442.00","","442.00","08-Dec-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","430.00","01-Jan-1900","OS Ministerial - Equipment allowance",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","22,498.60","01-Jan-1900","OS Ministerial - Fares",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","342.00","01-Jan-1900","OS Ministerial - Medical costs",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","252.00","01-Jan-1900","OS Ministerial - Minor official expense advance",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","396.41","01-Jan-1900","OS Ministerial - Passport costs",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","70.88","01-Jan-1900","OS Ministerial - Travel advance",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","16 Jul 16 - Perth to Melbourne","","","","1,673.97","16-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","16 Jul 16 - Melbourne to Canberra","","","","","16-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","19 Jul 16 - Canberra to Melbourne","","","","687.87","19-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","20 Jul 16 - Melbourne to Perth","","","","1,946.80","20-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","25 Jul 16 - Perth to Melbourne","","","","1,946.80","25-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","27 Jul 16 - Melbourne to Canberra","","","","687.87","27-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","28 Jul 16 - Canberra to Melbourne","","","","1,513.55","28-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","28 Jul 16 - Melbourne to Perth","","","","","28-Jul-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","3 Aug 16 - Perth to Sydney","","","","1,988.40","03-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","4 Aug 16 - Sydney to Canberra","","","","599.25","04-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","5 Aug 16 - Canberra to Melbourne","","","","1,513.55","05-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","5 Aug 16 - Melbourne to Perth","","","","","05-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","8 Aug 16 - Perth to Sydney","","","","1,988.40","08-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","9 Aug 16 - Sydney to Canberra","","","","329.04","09-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","9 Aug 16 - Canberra to Melbourne","","","","1,673.97","09-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","9 Aug 16 - Melbourne to Perth","","","","","09-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","15 Aug 16 - Perth to Canberra","","","","1,651.31","15-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","16 Aug 16 - Canberra to Melbourne","","","","1,673.97","16-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","16 Aug 16 - Melbourne to Perth","","","","","16-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","25 Aug 16 - Perth to Sydney","","","","1,662.66","25-Aug-2016","",""
"Ken Wyatt","Representative","Hasluck","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","25 Aug 16 - Sydney to Coolangatta","","","","","25-Aug-2016","",""
