"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","6 Jul 16","6 Jul 16","Canberra","Minister - Official Business","1","273.00","","273.00","06-Jul-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Jul 16","12 Jul 16","Canberra","Minister - Official Business","2","273.00","","546.00","11-Jul-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","16 Jul 16","16 Jul 16","Morwell","Electorate Business","1","368.00","","368.00","16-Jul-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Jul 16","19 Jul 16","Canberra","Minister - Official Business","3","273.00","","819.00","17-Jul-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","27 Jul 16","28 Jul 16","Canberra","Minister - Official Business","2","273.00","","546.00","27-Jul-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","29 Jul 16","30 Jul 16","Melbourne","Minister - Official Business","2","438.00","","876.00","29-Jul-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","1 Aug 16","1 Aug 16","Sale","Electorate Business","1","283.00","","283.00","01-Aug-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","3 Aug 16","4 Aug 16","Melbourne","Minister - Official Business","2","438.00","","876.00","03-Aug-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","5 Aug 16","5 Aug 16","Torquay","Minister - Official Business","1","368.00","","368.00","05-Aug-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","12 Aug 16","12 Aug 16","Melbourne","Minister - Official Business","1","438.00","","438.00","12-Aug-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","15 Aug 16","16 Aug 16","Canberra","Minister - Official Business","2","273.00","","546.00","15-Aug-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Aug 16","17 Aug 16","Cairns","Minister - Official Business","1","368.00","","368.00","17-Aug-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","18 Aug 16","18 Aug 16","Sydney","Minister - Official Business","1","438.00","","438.00","18-Aug-2016","",""
"Darren Chester","Representative","Gippsland","Victoria","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","22 Aug 16","24 Aug 16","Canberra","Minister - Official Business","3","273.00","","819.00","22-Aug-2016","",""
