"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","7 Jul 16","7 Jul 16","Canberra","Parliamentary Political Party Meeting","1","273.00","","273.00","07-Jul-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","15 Aug 16","17 Aug 16","Canberra","Official Government or Vice-Regal Function","3","273.00","","819.00","15-Aug-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","24 Aug 16","24 Aug 16","Canberra","Official Government or Vice-Regal Function","1","273.00","","273.00","24-Aug-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","29 Aug 16","1 Sep 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","29-Aug-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Sep 16","15 Sep 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","11-Sep-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","9 Oct 16","13 Oct 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","09-Oct-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","16 Oct 16","20 Oct 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","16-Oct-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","28 Oct 16","29 Oct 16","Gold Coast","Parliamentary Political Party Meeting","2","118.00","","236.00","28-Oct-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","6 Nov 16","9 Nov 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","06-Nov-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","20 Nov 16","23 Nov 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","20-Nov-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","27 Nov 16","1 Dec 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","27-Nov-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","1,123.79","01-Jan-1900","OS Delegation - Accommodation and meals",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","430.00","01-Jan-1900","OS Delegation - Equipment allowance",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","1,653.10","01-Jan-1900","OS Delegation - Fares",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","217.11","01-Jan-1900","OS Delegation - Travel advance",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","15 Aug 16 - Brisbane to Canberra","","","","470.74","15-Aug-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","18 Aug 16 - Canberra to Brisbane","","","","470.74","18-Aug-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","24 Aug 16 - Melbourne to Canberra","","","","149.76","24-Aug-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","25 Aug 16 - Canberra to Brisbane","","","","204.64","25-Aug-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","29 Aug 16 - Brisbane to Canberra","","","","476.06","29-Aug-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","2 Sep 16 - Canberra to Brisbane","","","","476.06","02-Sep-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","11 Sep 16 - Brisbane to Canberra","","","","476.06","11-Sep-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","17 Sep 16 - Canberra to Brisbane","","","","476.06","17-Sep-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","9 Oct 16 - Brisbane to Canberra","","","","289.27","09-Oct-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","21 Oct 16 - Canberra to Brisbane","","","","476.06","21-Oct-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","6 Nov 16 - Brisbane to Canberra","","","","203.37","06-Nov-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","10 Nov 16 - Canberra to Brisbane","","","","476.06","10-Nov-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","20 Nov 16 - Brisbane to Canberra","","","","476.06","20-Nov-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","24 Nov 16 - Canberra to Brisbane","","","","476.06","24-Nov-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","27 Nov 16 - Brisbane to Canberra","","","","185.41","27-Nov-2016","",""
"Susan Lamb","Representative","Longman","Queensland","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","2 Dec 16 - Canberra to Brisbane","","","","476.06","02-Dec-2016","",""
