"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Andrew Southcott","Representative","Boothby","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","12 Jul 16 - Adelaide to Melbourne","775.37","","12-Jul-2016"
"Andrew Southcott","Representative","Boothby","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","13 Jul 16 - Melbourne to Adelaide","693.69","","13-Jul-2016"
"Andrew Southcott","Representative","Boothby","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","29 Nov 16 - Adelaide to Melbourne","870.25","","29-Nov-2016"
"Andrew Southcott","Representative","Boothby","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","29 Nov 16 - Melbourne to Canberra","","","29-Nov-2016"
"Andrew Southcott","Representative","Boothby","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","30 Nov 16 - Canberra to Sydney","963.14","","30-Nov-2016"
"Andrew Southcott","Representative","Boothby","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","30 Nov 16 - Sydney to Adelaide","","","30-Nov-2016"
"Andrew Southcott","Representative","Boothby","South Australia","Liberal Party of Australia","Office Facilities","Office Facilities","Before 1 July 2016","Aggregated Total","1,638.03","","01-Jan-1900"
