"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Joe Bullock","Senator","","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","30 Aug 16 - Perth to Melbourne","836.19","","30-Aug-2016"
"Joe Bullock","Senator","","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","30 Aug 16 - Melbourne to Canberra","","","30-Aug-2016"
"Joe Bullock","Senator","","Western Australia","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","11 Sep 16 - Canberra to Perth","821.29","","11-Sep-2016"
"Joe Bullock","Senator","","Western Australia","Australian Labor Party","Office Facilities","Office Facilities","Before 1 July 2016","Aggregated Total","252.96","","01-Jul-2016"
"Joe Bullock","Senator","","Western Australia","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","Before 1 July 2016","20 Mar 16 - Canberra to Melbourne","1,508.73","","20-Mar-2016"
"Joe Bullock","Senator","","Western Australia","Australian Labor Party","Family Travel Costs","Family Traveller Domestic Scheduled Fares","Before 1 July 2016","20 Mar 16 - Melbourne to Perth","","","20-Mar-2016"
