"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","10 Jul 16","14 Jul 16","Canberra","Speaker - Official Business","5","273.00","","1,365.00","10-Jul-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","17 Jul 16","18 Jul 16","Canberra","Speaker - Official Business","2","273.00","","546.00","17-Jul-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","19 Jul 16","19 Jul 16","Sydney","Speaker - Official Business","1","438.00","","438.00","19-Jul-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","31 Jul 16","1 Aug 16","Canberra","Speaker - Official Business","2","273.00","","546.00","31-Jul-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","14 Aug 16","17 Aug 16","Canberra","Speaker - Official Business","4","273.00","","1,092.00","14-Aug-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","25 Aug 16","25 Aug 16","Canberra","Speaker - Official Business","1","273.00","","273.00","25-Aug-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","28 Aug 16","1 Sep 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","28-Aug-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Sep 16","15 Sep 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","11-Sep-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","3 Oct 16","4 Oct 16","Canberra","Speaker - Official Business","2","276.00","","552.00","03-Oct-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","9 Oct 16","13 Oct 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","09-Oct-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","16 Oct 16","19 Oct 16","Canberra","Sittings of Parliament","4","276.00","","1,104.00","16-Oct-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","1 Nov 16","1 Nov 16","Canberra","Speaker - Official Business","1","276.00","","276.00","01-Nov-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","6 Nov 16","10 Nov 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","06-Nov-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","16 Nov 16","16 Nov 16","Sydney","Speaker - Official Business","1","148.00","","148.00","16-Nov-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","20 Nov 16","24 Nov 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","20-Nov-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","27 Nov 16","1 Dec 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","27-Nov-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","8 Dec 16","8 Dec 16","Canberra","Speaker - Official Business","1","276.00","","276.00","08-Dec-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","14 Dec 16","15 Dec 16","Canberra","Speaker - Official Business","2","276.00","","552.00","14-Dec-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","8,839.51","01-Jan-1900","OS Official - Accommodation and meals",""
