"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Kerry Sibraa","Senator","","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","29 Nov 16 - Sydney to Canberra","334.35","","29-Nov-2016"
"Kerry Sibraa","Senator","","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","30 Nov 16 - Canberra to Sydney","334.35","","30-Nov-2016"
