"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","4 Aug 16","4 Aug 16","Canberra","Deputy Leader of the Opposition - Official","1","273.00","","273.00","04-Aug-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","","","","Business","","","","","01-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","24 Aug 16","24 Aug 16","Canberra","Deputy Leader of the Opposition - Official","1","273.00","","273.00","24-Aug-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","","","","Business","","","","","01-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","28 Aug 16","29 Aug 16","Canberra","Sittings of Parliament","2","276.00","","552.00","28-Aug-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","31 Aug 16","31 Aug 16","Canberra","Sittings of Parliament","1","276.00","","276.00","31-Aug-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","8 Sep 16","8 Sep 16","Sydney","Deputy Leader of the Opposition - Official","1","442.00","","442.00","08-Sep-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","","","","Business","","","","","01-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","11 Sep 16","15 Sep 16","Canberra","Sittings of Parliament","5","276.00","","1,380.00","11-Sep-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","26 Sep 16","27 Sep 16","Canberra","Deputy Leader of the Opposition - Official","2","276.00","","552.00","26-Sep-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 July 2016","","","","Business","","","","","01-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","1,441.05","01-Jul-2016","OS Official - Accommodation and meals",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","2,693.02","01-Jul-2016","OS Official - Fares",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 July 2016","","","","","","","","252.00","01-Jul-2016","OS Official - Minor official expense advance",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","4 Jul 16 - Melbourne to Sydney","","","","781.55","04-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","4 Jul 16 - Sydney to Melbourne","","","","781.55","04-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","7 Jul 16 - Melbourne to Canberra","","","","687.87","07-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","8 Jul 16 - Canberra to Melbourne","","","","687.87","08-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","22 Jul 16 - Melbourne to Canberra","","","","687.87","22-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","22 Jul 16 - Canberra to Melbourne","","","","687.87","22-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","27 Jul 16 - Melbourne to Sydney","","","","781.55","27-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","27 Jul 16 - Sydney to Melbourne","","","","781.55","27-Jul-2016","",""
"Stephen Conroy","Senator","","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 July 2016","","","","4 Aug 16 - Melbourne to Canberra","","","","687.87","04-Aug-2016","",""
