"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","27 Jan 17 - Bundaberg to Brisbane","","","413.13","27-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","27 Jan 17 - Brisbane to Bundaberg","","","413.13","27-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","30 Jan 17 - Bundaberg to Brisbane","","","1,223.17","30-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","30 Jan 17 - Brisbane to Sydney","","","","30-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","1 Feb 17 - Sydney to Canberra","","","341.03","01-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Feb 17 - Canberra to Melbourne","","","836.20","02-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Feb 17 - Melbourne to Hobart","","","","02-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","3 Feb 17 - Hobart to Melbourne","","","720.40","03-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","4 Feb 17 - Melbourne to Sydney","","","842.36","04-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Feb 17 - Sydney to Canberra","","","341.03","06-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Feb 17 - Canberra to Brisbane","","","1,207.22","10-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Feb 17 - Brisbane to Bundaberg","","","","10-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","12 Feb 17 - Bundaberg to Brisbane","","","1,207.22","12-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","12 Feb 17 - Brisbane to Canberra","","","","12-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","17 Feb 17 - Canberra to Brisbane","","","1,090.70","17-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","17 Feb 17 - Brisbane to Hervey Bay","","","","17-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","17 Feb 17 - Hervey Bay to Brisbane","","","296.61","17-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","18 Feb 17 - Brisbane to Darwin","","","1,500.00","18-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","18 Feb 17 - Darwin to Kununurra","","","462.73","18-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","20 Feb 17 - Kununurra to Darwin","","","462.73","20-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","21 Feb 17 - Darwin to Brisbane","","","1,791.08","21-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","21 Feb 17 - Brisbane to Hervey Bay","","","","21-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","26 Feb 17 - Bundaberg to Brisbane","","","1,262.72","26-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","26 Feb 17 - Brisbane to Canberra","","","","26-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Mar 17 - Bundaberg to Brisbane","","","1,308.11","06-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Mar 17 - Brisbane to Sydney","","","","06-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Mar 17 - Sydney to Brisbane","","","1,308.11","09-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Mar 17 - Brisbane to Bundaberg","","","","09-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","14 Mar 17 - Bundaberg to Brisbane","","","1,262.72","14-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","14 Mar 17 - Brisbane to Canberra","","","","14-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","15 Mar 17 - Canberra to Sydney","","","121.30","15-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","18 Mar 17 - Sydney to Cairns","","","878.85","18-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Mar 17 - Cairns to Sydney","","","996.40","19-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Mar 17 - Sydney to Canberra","","","","19-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","20 Sep 16 - Canberra to Brisbane","","","417.25","20-Sep-2016","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 29 Jan to 27 Feb 17","","","1,199.98","27-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Fuel 12 Feb 17","","","99.73","12-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 28 Feb to 28 Mar 17","","","1,199.98","28-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Fuel 13 Nov 16","","","141.22","13-Nov-2016","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Lease 29 Nov to 28 Dec 16","","","1,199.98","28-Dec-2016","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Fuel 8 Dec 16","","","144.41","08-Dec-2016","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Lease 29 Dec 16 to 28 Jan 17","","","1,199.98","29-Dec-2016","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Fuel 29 Dec 16 to 25 Jan 17","","","388.92","29-Dec-2016","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","8 Jan 17 - Canberra","","","80.40","08-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","9 Jan 17 - Canberra","","","40.00","09-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","10 Jan 17 - Canberra","","","40.00","10-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","10 Jan 17 - Canberra","","","40.00","10-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","10 Jan 17 - Brisbane","","","17.30","10-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","14 Jan 17 - Sydney","","","88.60","14-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","14 Jan 17 - Sydney","","","78.60","14-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","14 Jan 17 - Sydney","","","80.80","14-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","15 Jan 17 - Sydney","","","78.60","15-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","15 Jan 17 - Sydney","","","82.40","15-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","15 Jan 17 - Sydney","","","21.10","15-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","27 Jan 17 - Brisbane","","","50.90","27-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","27 Jan 17 - Brisbane","","","40.00","27-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Sydney","","","43.80","30-Jan-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Sydney","","","43.80","01-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Canberra","","","41.80","01-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Canberra","","","40.00","02-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Canberra","","","40.00","02-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Hobart","","","42.00","02-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Hobart","","","40.00","03-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Hobart","","","60.26","03-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Melbourne","","","46.40","03-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Melbourne","","","40.00","03-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","4 Feb 17 - Melbourne","","","78.60","04-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","4 Feb 17 - Melbourne","","","85.70","04-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","4 Feb 17 - Sydney","","","82.40","04-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","5 Feb 17 - Sydney","","","78.60","05-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","5 Feb 17 - Sydney","","","78.60","05-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Sydney","","","40.00","06-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Canberra","","","41.80","06-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Canberra","","","40.00","10-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Brisbane","","","40.00","10-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","12 Feb 17 - Canberra","","","80.40","12-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","17 Feb 17 - Canberra","","","40.00","17-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","17 Feb 17 - Brisbane","","","50.90","17-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","18 Feb 17 - Brisbane","","","83.90","18-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","20 Feb 17 - Darwin","","","40.00","20-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","20 Feb 17 - Darwin","","","40.00","20-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","20 Feb 17 - Darwin","","","40.00","20-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","21 Feb 17 - Darwin","","","40.00","21-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","21 Feb 17 - Darwin","","","40.00","21-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","21 Feb 17 - Darwin","","","40.00","21-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","21 Feb 17 - Brisbane","","","35.00","21-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","26 Feb 17 - Canberra","","","80.40","26-Feb-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","3 Mar 17 - Sydney","","","43.80","03-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","3 Mar 17 - Sydney","","","40.00","03-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","6 Mar 17 - Sydney","","","50.00","06-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Sydney","","","40.00","07-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Sydney","","","91.70","07-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","8 Mar 17 - Sydney","","","40.00","08-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Sydney","","","105.52","09-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Canberra","","","41.80","14-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Canberra","","","83.84","15-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Canberra","","","40.00","15-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Canberra","","","40.00","15-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Sydney","","","79.43","15-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Sydney","","","46.20","15-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","16 Mar 17 - Sydney","","","41.92","16-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","18 Mar 17 - Sydney","","","82.40","18-Mar-2017","",""
"Keith Pitt","Representative","Hinkler","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2017","","","","20 Mar 17 - Canberra","","","40.00","20-Mar-2017","",""
