"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Canberra","","","175.54","30-Jan-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Canberra","","","150.65","30-Jan-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Canberra","","","133.62","30-Jan-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Canberra","","","40.00","30-Jan-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","30 Jan 17 - Canberra","","","40.00","30-Jan-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","31 Jan 17 - Canberra","","","40.00","31-Jan-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","31 Jan 17 - Canberra","","","115.28","31-Jan-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","31 Jan 17 - Canberra","","","123.14","31-Jan-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Canberra","","","40.00","01-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Canberra","","","40.00","01-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Canberra","","","104.80","01-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","1 Feb 17 - Sydney","","","43.80","01-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Sydney","","","43.70","03-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","3 Feb 17 - Brisbane","","","272.07","03-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","5 Feb 17 - Brisbane","","","84.20","05-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","5 Feb 17 - Canberra","","","80.40","05-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Canberra","","","52.40","06-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","6 Feb 17 - Canberra","","","60.26","06-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","7 Feb 17 - Canberra","","","117.90","07-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","8 Feb 17 - Canberra","","","40.00","08-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Feb 17 - Canberra","","","40.00","09-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Feb 17 - Canberra","","","98.25","09-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Feb 17 - Canberra","","","40.61","09-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","9 Feb 17 - Canberra","","","55.02","09-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Canberra","","","40.00","10-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Melbourne","","","130.85","10-Feb-2017","",""
"George Brandis","Senator","","Queensland","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2017","","","","10 Feb 17 - Melbourne","","","100.45","10-Feb-2017","",""
