"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 January 2017","2 Dec 16 - Canberra to Melbourne","1,022.12","","02-Dec-2016"
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 January 2017","2 Dec 16 - Melbourne to Devonport","","","02-Dec-2016"
