"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","23 Jan 17","23 Jan 17","Canberra","Official Government or Vice-Regal Function","1","276.00","276.00","23-Jan-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","31 Jan 17","31 Jan 17","Canberra","Assistant Minister - Official Business","1","276.00","276.00","31-Jan-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","5 Feb 17","8 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","05-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","12 Feb 17","15 Feb 17","Canberra","Sittings of Parliament","4","276.00","1,104.00","12-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","27 Feb 17","1 Mar 17","Canberra","Sittings of Parliament","3","276.00","828.00","27-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","8 Mar 17","8 Mar 17","Sydney","Assistant Minister - Official Business","1","442.00","442.00","08-Mar-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2017","","","","","","","8.33","01-Jan-2017","OS Delegation - Passport costs",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","23 Jan 17 - Melbourne to Canberra","","","637.91","23-Jan-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","24 Jan 17 - Canberra to Melbourne","","","637.91","24-Jan-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","31 Jan 17 - Melbourne to Canberra","","","716.51","31-Jan-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","1 Feb 17 - Canberra to Melbourne","","","716.51","01-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","5 Feb 17 - Melbourne to Canberra","","","716.51","05-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Feb 17 - Canberra to Melbourne","","","422.03","09-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","12 Feb 17 - Melbourne to Canberra","","","422.03","12-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","16 Feb 17 - Canberra to Melbourne","","","422.03","16-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","24 Feb 17 - Melbourne to Sydney","","","467.07","24-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","24 Feb 17 - Sydney to Melbourne","","","467.07","24-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","27 Feb 17 - Melbourne to Canberra","","","751.97","27-Feb-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Mar 17 - Canberra to Melbourne","","","751.97","02-Mar-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","8 Mar 17 - Melbourne to Sydney","","","467.07","08-Mar-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","9 Mar 17 - Sydney to Melbourne","","","467.07","09-Mar-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","14 Mar 17 - Melbourne to Canberra","","","751.97","14-Mar-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","14 Mar 17 - Canberra to Melbourne","","","637.91","14-Mar-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","20 Mar 17 - Melbourne to Canberra","","","751.97","20-Mar-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","24 Mar 17 - Canberra to Melbourne","","","751.97","24-Mar-2017","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","2 Dec 16 - Canberra to Melbourne","","","689.24","02-Dec-2016","",""
"Michael Sukkar","Representative","Deakin","Victoria","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 15 Jan to 14 Feb 17","","","1,104.62","14-Feb-2017","",""
