"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Michael Forshaw","Senator","","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","14 Mar 16 - Sydney to Launceston","279.88","","01-Jan-2016"
"Michael Forshaw","Senator","","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","23 Mar 16 - Launceston to Sydney","279.88","","01-Jan-2016"
"Michael Forshaw","Senator","","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","23 Mar 16 - Sydney to Canberra","158.34","","01-Jan-2016"
"Michael Forshaw","Senator","","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","24 Mar 16 - Canberra to Sydney","328.20","","01-Jan-2016"
