"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Type","Notes"
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","22 Feb 17 - Melbourne","","","55.02","22-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","23 Feb 17 - Melbourne","","","40.00","23-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","23 Feb 17 - Sydney","","","40.00","23-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","23 Feb 17 - Sydney","","","40.00","23-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","23 Feb 17 - Sydney","","","40.00","23-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","24 Feb 17 - Sydney","","","40.00","24-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","24 Feb 17 - Brisbane","","","118.90","24-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","26 Feb 17 - Brisbane","","","83.90","26-Feb-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","3 Mar 17 - Brisbane","","","50.95","03-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","6 Mar 17 - Brisbane","","","45.30","06-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","6 Mar 17 - Brisbane","","","40.00","06-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","6 Mar 17 - Canberra","","","41.80","06-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Canberra","","","40.00","07-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Canberra","","","40.00","07-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","7 Mar 17 - Brisbane","","","50.90","07-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","8 Mar 17 - Brisbane","","","40.00","08-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","8 Mar 17 - Canberra","","","41.80","08-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Canberra","","","40.00","09-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Canberra","","","40.00","09-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Sydney","","","50.00","09-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","9 Mar 17 - Sydney","","","40.00","09-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Sydney","","","40.00","10-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","10 Mar 17 - Brisbane","","","54.00","10-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Brisbane","","","45.30","14-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Canberra","","","41.80","14-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Canberra","","","40.00","14-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","14 Mar 17 - Canberra","","","40.00","14-Mar-2017","",""
"Claire Moore","Senator","","Queensland","Australian Labor Party","Car Costs","COMCAR","From 1 January 2017","","","","15 Mar 17 - Canberra","","","40.00","15-Mar-2017","",""
