"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date","Notes"
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","5 Feb 17","9 Feb 17","Canberra","Sittings of Parliament","5","276.00","1,380.00","05-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2017","12 Feb 17","16 Feb 17","Canberra","Sittings of Parliament","5","276.00","1,380.00","12-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","2 Feb 17 - Brisbane to Sydney","","","164.75","02-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","3 Feb 17 - Sydney to Brisbane","","","164.75","03-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","5 Feb 17 - Brisbane to Canberra","","","203.37","05-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","10 Feb 17 - Canberra to Brisbane","","","478.43","10-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","12 Feb 17 - Brisbane to Canberra","","","203.37","12-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","17 Feb 17 - Canberra to Brisbane","","","497.34","17-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","26 Feb 17 - Brisbane to Canberra","","","203.37","26-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","28 Feb 17 - Canberra to Sydney","","","121.30","28-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","28 Feb 17 - Sydney to Canberra","","","354.03","28-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","3 Mar 17 - Canberra to Brisbane","","","497.34","03-Mar-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","6 Mar 17 - Brisbane to Melbourne","","","211.84","06-Mar-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","7 Mar 17 - Melbourne to Brisbane","","","211.84","07-Mar-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Mar 17 - Brisbane to Sydney","","","272.80","19-Mar-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","From 1 January 2017","","","","19 Mar 17 - Sydney to Canberra","","","161.04","19-Mar-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","18 Oct 16 - Sydney Airport to Sydney","","","18.18","18-Oct-2016",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","2 Dec 16 - Canberra to Brisbane","","","203.37","02-Dec-2016",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","7 Dec 16 - Cairns to Coen","","","-4,018.18","07-Dec-2016",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Domestic Scheduled Fares","Fares","Before 1 January 2017","","","","8 Dec 16 - Coen to Cairns","","","","08-Dec-2016",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Fuel 11 Jan to 24 Feb 17","","","546.36","24-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Fuel 14 Jan 17","","","116.73","14-Jan-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 21 Jan to 20 Feb 17","","","1,601.10","20-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Fuel interest fee 31 Jan 17","","","0.34","31-Jan-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Car Costs","Private-Plated Vehicle","From 1 January 2017","","","","Lease 21 Feb to 20 Mar 17","","","1,601.10","20-Mar-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Car Costs","Private-Plated Vehicle","Before 1 January 2017","","","","Lease 21 Dec 16 to 20 Jan 17","","","1,601.10","21-Dec-2016",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Sydney","","","82.90","02-Feb-2017",""
"Malcolm Roberts","Senator","","Queensland","Pauline Hanson's One Nation","Car Costs","COMCAR","From 1 January 2017","","","","2 Feb 17 - Sydney","","","147.89","02-Feb-2017",""
