"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Details","Amount","Notes","Date"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","6 Nov 16 - Newcastle to Canberra","30.54","","01-Jul-2016"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 July 2016","8 Nov 16 - Canberra to Newcastle","","","01-Jul-2016"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 July 2016","18 Mar 16 - Canberra to Newcastle","-369.25","Refund","01-Jul-2016"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 July 2016","18 Mar 16 - Canberra to Newcastle","30.54","","01-Jul-2016"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Domestic Scheduled Fares","Fares","Before 1 July 2016","17 Apr 16 - Newcastle to Canberra","30.54","","01-Jul-2016"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Office Facilities","Office Facilities","Before 1 July 2016","Aggregated Total","2,474.43","","01-Jul-2016"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","MFD Monochrome copy charge 24 Apr to 23 May 16","2.53","","01-Jul-2016"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 July 2016","MFD Colour copy charge 24 Apr to 23 May 16","17.83","","01-Jul-2016"
"Bob Baldwin","Representative","Paterson","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 July 2016","Distribution credit 9 May 16","-229.94","","01-Jul-2016"
