"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","13 Apr 16","13 Apr 16","Canberra","Minister - Official Business","1","273.00","","273.00","13-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Apr 16","14 Apr 16","Brisbane","Minister - Official Business","1","144.00","","144.00","14-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","15 Apr 16","16 Apr 16","Townsville","Electorate Business","2","368.00","","736.00","15-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Apr 16","19 Apr 16","Canberra","Sittings of Parliament","3","273.00","","819.00","17-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 Apr 16","20 Apr 16","Townsville","Minister - Official Business","1","368.00","","368.00","20-Apr-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 May 16","4 May 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","01-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","5 May 16","6 May 16","Canberra","Senate Estimates","2","273.00","","546.00","05-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","9 May 16","9 May 16","Sarina","Minister - Official Business","1","368.00","","368.00","09-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","10 May 16","10 May 16","Mackay","Minister - Official Business","1","368.00","","368.00","10-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","11 May 16","11 May 16","Cairns","Minister - Official Business","1","368.00","","368.00","11-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","12 May 16","12 May 16","Mareeba","Minister - Official Business","1","368.00","","368.00","12-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","15 May 16","15 May 16","Gladstone","Minister - Official Business","1","368.00","","368.00","15-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 May 16","18 May 16","Alexandra Headland","Minister - Official Business","1","368.00","","368.00","18-May-2016","",""
"Matthew Canavan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 May 16","20 May 16","Warwick","Minister - Official Business","1","368.00","","368.00","20-May-2016","",""
