"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","Flags 1 Dec to 31 Dec 15","","","","3,326.73","31-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 28 Dec 15 to 27 Jan 16","","","","4.91","28-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 28 Dec 15 to 27 Jan 16","","","","38.72","28-Dec-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Jan to 31 Jan 16","","","","5.45","31-Jan-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee Jan 16","","","","15.00","01-Jan-1900","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Printing 28 Jan 16","","","","2,700.00","28-Jan-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 28 Jan 16","","","","2,450.00","28-Jan-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","8,000 Printed items 28 Jan 16","","","","850.00","28-Jan-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Feb to 29 Feb 16","","","","51.05","29-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee Feb 16","","","","15.00","01-Jan-1900","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Web-services 25 Feb 16 to 24 Feb 17","","","","904.55","25-Feb-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Mar to 31 Mar 16","","","","3.27","31-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee Mar 16","","","","15.00","01-Jan-1900","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 8 Mar 16","","","","1,859.04","08-Mar-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","PO Box 1065 rental 1 Apr 16 to 31 Mar 17","","","","265.45","01-Apr-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee Apr 16","","","","15.00","01-Jan-1900","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","PO Box 88 Rental 13 Apr 16 to 31 Mar 17","","","","848.18","13-Apr-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1,000 Personalised letterhead stationery 18 Apr 16","","","","206.28","18-Apr-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 19 Apr 16","","","","1,858.91","19-Apr-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 May to 31 May 16","","","","8,579.53","31-May-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee May 16","","","","15.00","01-Jan-1900","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Apr to 30 Apr 16","","","","12.00","30-Apr-2016","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 25 Feb 15","","","","50.84","25-Feb-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 28 Feb 15","","","","25.66","28-Feb-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","Web-services 2 Mar 15 to 2 Mar 17","","","","90.00","02-Mar-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 20 May 15","","","","90.93","20-May-2015","",""
"Russell Matheson","Representative","Macarthur","New South Wales","Liberal Party of Australia","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","e-material 31 May 15","","","","54.20","31-May-2015","",""
