"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Perth to Busselton 31 Aug 15","","","","735.00","31-Aug-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Busselton to Albany 31 Aug 15","","","","","31-Aug-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Albany to Esperance 1 Sep 15","","","","","01-Sep-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Esperance to Narrogin 1 Sep 15","","","","","01-Sep-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Narrogin to Perth 1 Sep 15","","","","","01-Sep-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Albany 1 Sep 15","","","","80.00","01-Sep-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Perth to Albany 14 Nov 15","","","","-210.72","14-Nov-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Albany to Perth 14 Nov 15","","","","","14-Nov-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Perth to Albany 14 Nov 15","","","","-210.72","14-Nov-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Albany to Perth 14 Nov 15","","","","","14-Nov-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Perth to Albany 14 Nov 15","","","","-210.72","14-Nov-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Albany to Perth 14 Nov 15","","","","","14-Nov-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Charter","Electorate","Before 1 January 2016","","","","Albany 8 Dec 15","","","","93.64","08-Dec-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 1 Jan to 31 Jan 16","","","","1,139.83","31-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 11 Jan to 10 Feb 16","","","","1,108.94","10-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 11 Jan 16","","","","56.48","11-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 12 Jan to 22 Jan 16","","","","136.69","22-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Infringement notice fee 12 Jan 16","","","","15.00","12-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Reimbursement of infringement notice fees 12 Jan 16","","","","-15.00","12-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 27 Jan to 7 Feb 16","","","","140.35","07-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 1 Feb to 4 Feb 16","","","","157.23","04-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 11 Feb to 10 Mar 16","","","","1,108.94","10-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 5 Mar to 25 Mar 16","","","","223.79","25-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 11 Mar to 10 Apr 16","","","","1,108.94","10-Apr-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 17 Mar 16","","","","55.11","17-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Car cleaning 18 Mar 16","","","","18.18","18-Mar-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 7 Apr to 24 Apr 16","","","","179.68","24-Apr-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 11 Apr to 10 May 16","","","","1,108.94","10-May-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 25 Apr 16","","","","53.91","25-Apr-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 9 May to 27 May 16","","","","190.95","27-May-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 11 May to 10 Jun 16","","","","1,108.94","10-Jun-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","Before 1 January 2016","","","","Fuel 20 Nov to 8 Dec 15","","","","117.47","08-Dec-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","Private-Plated Vehicle","Before 1 January 2016","","","","Fuel 13 Dec 15 to 7 Jan 16","","","","301.74","13-Dec-2015","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","17 Jan 16 - Perth","","","","78.60","17-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","17 Jan 16 - Canberra","","","","80.40","17-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","18 Jan 16 - Canberra","","","","40.00","18-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","18 Jan 16 - Canberra","","","","91.70","18-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","18 Jan 16 - Canberra","","","","40.00","18-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","18 Jan 16 - Sydney","","","","43.70","18-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","19 Jan 16 - Sydney","","","","401.30","19-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","19 Jan 16 - Perth","","","","40.00","19-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","31 Jan 16 - Perth","","","","78.60","31-Jan-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","7 Feb 16 - Canberra","","","","78.60","07-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","7 Feb 16 - Canberra","","","","78.60","07-Feb-2016","",""
"Dean Smith","Senator","","Western Australia","Liberal Party of Australia","Car Costs","COMCAR","From 1 January 2016","","","","20 Feb 16 - Sydney","","","","82.30","20-Feb-2016","",""
