"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 Jan 16","4 Feb 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","31-Jan-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Feb 16","11 Feb 16","Canberra","Senate Estimates","5","273.00","","1,365.00","07-Feb-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Feb 16","19 Feb 16","Mackay","Electorate Business","2","312.00","","624.00","18-Feb-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","21 Feb 16","Brisbane","Electorate Business","1","408.00","","408.00","21-Feb-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","22 Feb 16","25 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","22-Feb-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","3 Mar 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","28-Feb-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 Mar 16","6 Mar 16","Brisbane","Health - Sen","1","408.00","","408.00","06-Mar-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Mar 16","8 Mar 16","Mackay","Health - Sen","2","312.00","","624.00","07-Mar-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","9 Mar 16","9 Mar 16","Townsville","Electorate Business","1","283.00","","283.00","09-Mar-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","17 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","14-Mar-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 Mar 16","20 Mar 16","Rockhampton","Electorate Business","1","283.00","","283.00","20-Mar-2016","",""
"Jan McLucas","Senator","","Queensland","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","3 Apr 16","3 Apr 16","Rockhampton","Electorate Business","1","283.00","","283.00","03-Apr-2016","",""
