"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 Jan 16","31 Jan 16","Melbourne","Sittings of Parliament","1","379.00","","379.00","31-Jan-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Feb 16","4 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","01-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Feb 16","11 Feb 16","Canberra","Senate Estimates","4","273.00","","1,092.00","08-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","21 Feb 16","Melbourne","Sittings of Parliament","1","379.00","","379.00","21-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","22 Feb 16","25 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","22-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","29 Feb 16","3 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","29-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Mar 16","4 Mar 16","Melbourne","National Broadband Network","1","379.00","","379.00","04-Mar-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Apr 16","17 Apr 16","Melbourne","Sittings of Parliament","1","379.00","","379.00","17-Apr-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Apr 16","19 Apr 16","Canberra","Sittings of Parliament","2","273.00","","546.00","18-Apr-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 May 16","1 May 16","Melbourne","Sittings of Parliament","1","379.00","","379.00","01-May-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 May 16","5 May 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","02-May-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 May 16","19 May 16","Melbourne","Electorate Business","2","379.00","","758.00","18-May-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Jun 16","9 Jun 16","Sydney","Electorate Business","2","397.00","","794.00","08-Jun-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","15 Jun 16","16 Jun 16","Sydney","Electorate Business","2","397.00","","794.00","15-Jun-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Jun 16","18 Jun 16","Melbourne","Electorate Business","2","379.00","","758.00","17-Jun-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","170.00","01-Jan-2016","OS Delegation - Fares",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","31 Jan 16 - Perth to Melbourne","","","","1,891.94","31-Jan-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 Feb 16 - Melbourne to Canberra","","","","409.90","01-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Feb 16 - Canberra to Melbourne","","","","1,632.53","05-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Feb 16 - Melbourne to Perth","","","","","05-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Feb 16 - Perth to Melbourne","","","","1,632.53","08-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Feb 16 - Melbourne to Canberra","","","","","08-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Feb 16 - Canberra to Melbourne","","","","1,632.53","12-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Feb 16 - Melbourne to Perth","","","","","12-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Feb 16 - Perth to Melbourne","","","","1,891.94","21-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","22 Feb 16 - Melbourne to Canberra","","","","686.29","22-Feb-2016","",""
"David Johnston","Senator","","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 Feb 16 - Canberra to Melbourne","","","","1,632.53","26-Feb-2016","",""
