"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 Feb 16","3 Feb 16","Canberra","Sittings of Parliament","2","273.00","","546.00","02-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","08-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","22 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","22-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","29 Feb 16","1 Mar 16","Canberra","Sittings of Parliament","2","273.00","","546.00","29-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Apr 16","20 Apr 16","Canberra","Sittings of Parliament","3","273.00","","819.00","18-Apr-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 May 16","5 May 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","02-May-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","2 Feb 16 - Adelaide to Canberra","","","","834.00","02-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Feb 16 - Canberra to Adelaide","","","","834.00","04-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Feb 16 - Adelaide to Canberra","","","","834.00","08-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","11 Feb 16 - Canberra to Adelaide","","","","834.00","11-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","22 Feb 16 - Adelaide to Canberra","","","","834.00","22-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","25 Feb 16 - Canberra to Adelaide","","","","834.00","25-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","29 Feb 16 - Adelaide to Canberra","","","","834.00","29-Feb-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","2 Mar 16 - Canberra to Adelaide","","","","834.00","02-Mar-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","15 Mar 16 - Adelaide to Canberra","","","","834.00","15-Mar-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Mar 16 - Canberra to Adelaide","","","","834.00","17-Mar-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 Apr 16 - Adelaide to Canberra","","","","834.00","18-Apr-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Apr 16 - Canberra to Adelaide","","","","834.00","21-Apr-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","2 May 16 - Adelaide to Canberra","","","","858.05","02-May-2016","",""
"Jamie Briggs","Representative","Mayo","South Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 May 16 - Canberra to Adelaide","","","","858.05","06-May-2016","",""
