"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Jan 16","18 Jan 16","Canberra","Shadow Minister - Official Business","2","273.00","","546.00","17-Jan-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","26 Jan 16","26 Jan 16","Sydney","Shadow Minister - Official Business","1","397.00","","397.00","26-Jan-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","27 Jan 16","28 Jan 16","Perth","Shadow Minister - Official Business","2","411.00","","822.00","27-Jan-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 Jan 16","3 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","31-Jan-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Feb 16","4 Feb 16","Melbourne","Shadow Minister - Official Business","1","379.00","","379.00","04-Feb-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Feb 16","11 Feb 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","07-Feb-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Feb 16","15 Feb 16","Brisbane","Shadow Minister - Official Business","2","408.00","","816.00","14-Feb-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","16 Feb 16","16 Feb 16","Newcastle","Shadow Minister - Official Business","1","306.00","","306.00","16-Feb-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","21-Feb-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","28-Feb-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Mar 16","7 Mar 16","Melbourne","Shadow Minister - Official Business","1","258.00","","258.00","07-Mar-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Mar 16","9 Mar 16","Hobart","Shadow Minister - Official Business","2","327.00","","654.00","08-Mar-2016","",""
"Mark Butler","Representative","Port Adelaide","South Australia","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","17 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","14-Mar-2016","",""
