"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","19 Jan 16","19 Jan 16","Brisbane","Electorate Business","1","408.00","","408.00","19-Jan-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 Jan 16","4 Feb 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","31-Jan-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Feb 16","11 Feb 16","Canberra","Senate Estimates","5","273.00","","1,365.00","07-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","25 Feb 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","21-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","3 Mar 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","28-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","13 Mar 16","13 Mar 16","Cairns","Electorate Business","1","291.00","","291.00","13-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","17 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","14-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Mar 16","18 Mar 16","Sydney","Sittings of Parliament","1","133.00","","133.00","18-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Apr 16","1 Apr 16","Brisbane","Electorate Business","1","408.00","","408.00","01-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Apr 16","5 Apr 16","Canberra","Rural and Regional Affairs and Transport","2","273.00","","546.00","04-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","15 Apr 16","15 Apr 16","Townsville","Parliamentary Political Party Meeting","1","283.00","","283.00","15-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","16 Apr 16","19 Apr 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","16-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 May 16","4 May 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","01-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","5 May 16","5 May 16","Canberra","Legal and Constitutional Affairs","1","273.00","","273.00","05-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","16 May 16","16 May 16","Gympie","Electorate Business","1","258.00","","258.00","16-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 May 16","17 May 16","Hervey Bay","Electorate Business","1","308.00","","308.00","17-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","23 May 16","23 May 16","Brisbane","Electorate Business","1","408.00","","408.00","23-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","24 May 16","24 May 16","Gympie","Electorate Business","1","258.00","","258.00","24-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 May 16","31 May 16","Hamilton","Electorate Business","1","258.00","","258.00","31-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Jun 16","1 Jun 16","Cloncurry","Electorate Business","1","258.00","","258.00","01-Jun-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 Jun 16","6 Jun 16","Innisfail","Electorate Business","1","283.00","","283.00","06-Jun-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Jun 16","7 Jun 16","Tully","Electorate Business","1","258.00","","258.00","07-Jun-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Jun 16","8 Jun 16","Townsville","Electorate Business","1","283.00","","283.00","08-Jun-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","9 Jun 16","9 Jun 16","Charters Towers","Electorate Business","1","283.00","","283.00","09-Jun-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","31 Jan 16 - Wellcamp to Sydney","","","","848.76","31-Jan-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","31 Jan 16 - Sydney to Canberra","","","","","31-Jan-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Feb 16 - Canberra to Sydney","","","","848.76","05-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Feb 16 - Sydney to Wellcamp","","","","","05-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 Feb 16 - Wellcamp to Sydney","","","","848.76","07-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 Feb 16 - Sydney to Canberra","","","","","07-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Feb 16 - Canberra to Brisbane","","","","469.90","12-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Feb 16 - Wellcamp to Sydney","","","","848.76","21-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Feb 16 - Sydney to Canberra","","","","","21-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 Feb 16 - Canberra to Brisbane","","","","469.90","26-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 Feb 16 - Brisbane to Canberra","","","","469.90","28-Feb-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Mar 16 - Canberra to Sydney","","","","848.76","04-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Mar 16 - Sydney to Wellcamp","","","","","04-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 Mar 16 - Brisbane to Cairns","","","","309.88","13-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","14 Mar 16 - Cairns to Brisbane","","","","683.52","14-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","14 Mar 16 - Brisbane to Canberra","","","","","14-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 Mar 16 - Canberra to Sydney","","","","848.76","18-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 Mar 16 - Sydney to Wellcamp","","","","","19-Mar-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Apr 16 - Brisbane to Canberra","","","","180.41","04-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 Apr 16 - Canberra to Sydney","","","","611.41","06-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 Apr 16 - Sydney to Wellcamp","","","","","06-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","15 Apr 16 - Brisbane to Townsville","","","","496.50","15-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","16 Apr 16 - Townsville to Brisbane","","","","284.82","16-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","16 Apr 16 - Brisbane to Canberra","","","","","16-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","20 Apr 16 - Canberra to Brisbane","","","","469.90","20-Apr-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 May 16 - Brisbane to Canberra","","","","469.90","01-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 May 16 - Canberra to Sydney","","","","848.76","06-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 May 16 - Sydney to Wellcamp","","","","","06-May-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 Jun 16 - Brisbane to Cloncurry","","","","562.63","01-Jun-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","2 Jun 16 - Cloncurry to Mount Isa","","","","158.18","02-Jun-2016","",""
"Barry O'Sullivan","Senator","","Queensland","The Nationals","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","2 Jun 16 - Mount Isa to Brisbane","","","","585.82","02-Jun-2016","",""
