"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 Jan 16","31 Jan 16","Canberra","Minister - Official Business","1","273.00","","273.00","31-Jan-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Feb 16","3 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","01-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Feb 16","5 Feb 16","Melbourne","Minister - Official Business","2","438.00","","876.00","04-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Feb 16","11 Feb 16","Canberra","Senate Estimates","5","273.00","","1,365.00","07-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","12 Feb 16","12 Feb 16","Sydney","Minister - Official Business","1","438.00","","438.00","12-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","15 Feb 16","15 Feb 16","Launceston","Electorate Business","1","368.00","","368.00","15-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","16 Feb 16","16 Feb 16","Perth","Minister - Official Business","1","472.00","","472.00","16-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Feb 16","19 Feb 16","Perth","Minister - Official Business","3","472.00","","1,416.00","17-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 Feb 16","20 Feb 16","Brisbane","Minister - Official Business","1","430.00","","430.00","20-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","28 Feb 16","Canberra","Sittings of Parliament","1","273.00","","273.00","28-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","29 Feb 16","29 Feb 16","Brisbane","Minister - Official Business","1","430.00","","430.00","29-Feb-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Mar 16","3 Mar 16","Canberra","Sittings of Parliament","3","273.00","","819.00","01-Mar-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Mar 16","8 Mar 16","Canberra","Minister - Official Business","1","273.00","","273.00","08-Mar-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","10 Mar 16","10 Mar 16","Melbourne","Minister - Official Business","1","438.00","","438.00","10-Mar-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","13 Mar 16","13 Mar 16","Canberra","Minister - Official Business","1","273.00","","273.00","13-Mar-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","18 Mar 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","14-Mar-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 Mar 16","21 Mar 16","Sydney","Minister - Official Business","2","438.00","","876.00","20-Mar-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","3 Apr 16","4 Apr 16","Hobart","Electorate Business","2","368.00","","736.00","03-Apr-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Apr 16","19 Apr 16","Canberra","Sittings of Parliament","3","273.00","","819.00","17-Apr-2016","",""
"Richard Colbeck","Senator","","Tasmania","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 Apr 16","20 Apr 16","Canberra","Minister - Official Business","1","273.00","","273.00","20-Apr-2016","",""
