"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Feb 16","3 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","01-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","06-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","21-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","28-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","17 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","14-Mar-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Apr 16","18 Apr 16","Canberra","Sittings of Parliament","2","273.00","","546.00","17-Apr-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 May 16","4 May 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","01-May-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","1,163.45","01-Jan-1900","OS Delegation - Accommodation and meals",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","11,247.96","01-Jan-1900","OS Delegation - Fares",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","512.19","01-Jan-1900","OS Delegation - Travel advance",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","16 Jan 16 - Perth to Sydney","","","","908.93","16-Jan-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","23 Jan 16 - Sydney to Perth","","","","908.93","23-Jan-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 Feb 16 - Perth to Sydney","","","","1,638.37","01-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 Feb 16 - Sydney to Canberra","","","","","01-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Feb 16 - Canberra to Perth","","","","1,623.59","04-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 Feb 16 - Perth to Melbourne","","","","1,632.53","06-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","6 Feb 16 - Melbourne to Canberra","","","","","06-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","11 Feb 16 - Canberra to Melbourne","","","","1,632.53","11-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","11 Feb 16 - Melbourne to Perth","","","","","11-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Feb 16 - Perth to Canberra","","","","1,623.59","21-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","25 Feb 16 - Canberra to Sydney","","","","598.39","25-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 Feb 16 - Sydney to Perth","","","","1,779.58","26-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 Feb 16 - Perth to Canberra","","","","1,623.59","28-Feb-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","3 Mar 16 - Canberra to Perth","","","","1,624.54","03-Mar-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","14 Mar 16 - Perth to Canberra","","","","1,624.54","14-Mar-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","17 Apr 16 - Perth to Canberra","","","","804.44","17-Apr-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 Apr 16 - Canberra to Perth","","","","1,624.54","19-Apr-2016","",""
"Luke Simpkins","Representative","Cowan","Western Australia","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 May 16 - Perth to Canberra","","","","1,624.54","01-May-2016","",""
