"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 Jan 16","3 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","31-Jan-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Feb 16","4 Feb 16","Sydney","Minister - Official Business","1","438.00","","438.00","04-Feb-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 Feb 16","9 Feb 16","Canberra","Sittings of Parliament","4","273.00","30.00","1,122.00","06-Feb-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Feb 16","14 Feb 16","Canberra","Minister - Official Business","1","273.00","","273.00","14-Feb-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","15 Feb 16","15 Feb 16","Sydney","Minister - Official Business","1","438.00","","438.00","15-Feb-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Feb 16","17 Feb 16","Canberra","Minister - Official Business","1","273.00","","273.00","17-Feb-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","28-Feb-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","3 Mar 16","3 Mar 16","Sydney","Minister - Official Business","1","438.00","10.00","448.00","03-Mar-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Mar 16","4 Mar 16","Melbourne","Minister - Official Business","1","438.00","","438.00","04-Mar-2016","",""
"Steven Ciobo","Representative","Moncrieff","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Mar 16","7 Mar 16","Adelaide","Parliamentary Political Party Meeting","1","382.00","","382.00","07-Mar-2016","",""
