"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"John Cobb","Representative","Calare","New South Wales","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","17 Apr 16 - Canberra","","","","503.04","17-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","19 Apr 16 - Canberra","","","","596.05","19-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","1 May 16 - Canberra","","","","530.55","01-May-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Car Costs","Cabcharge","From 1 January 2016","","","","10 Feb 16","","","","11.81","10-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Car Costs","Cabcharge","From 1 January 2016","","","","11 Feb 16","","","","14.03","11-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Car Costs","Cabcharge","From 1 January 2016","","","","18 Apr 16","","","","11.50","18-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Facilities","Office Facilities","From 1 January 2016","","","","Aggregated Total","","","","51,523.15","01-Jan-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Facilities","Office Facilities","Before 1 January 2016","","","","Aggregated Total","","","","2,740.82","01-Jan-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","Office requisites and stationery 1 Jan to 31 Jan 16","","","","1,256.12","31-Jan-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Jan to 23 Feb 16","","","","142.22","23-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Jan to 23 Feb 16","","","","36.09","23-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Jan to 23 Feb 16","","","","4.83","23-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Jan to 23 Feb 16","","","","1.94","23-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","Office requisites and stationery 1 Feb to 29 Feb 16","","","","2,406.89","29-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Feb to 23 Mar 16","","","","104.30","23-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Feb to 23 Mar 16","","","","295.91","23-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Feb to 23 Mar 16","","","","0.84","23-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Feb to 23 Mar 16","","","","15.12","23-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Mar to 23 Apr 16","","","","147.59","23-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Colour copy charge 24 Mar to 23 Apr 16","","","","96.95","23-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Mar to 23 Apr 16","","","","7.95","23-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","MFD Monochrome copy charge 24 Mar to 23 Apr 16","","","","9.19","23-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","Office requisites and stationery 1 Apr to 30 Apr 16","","","","1,291.45","30-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","From 1 January 2016","","","","Flags 1 Apr to 30 Apr 16","","","","943.60","30-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","Toner cartridge credit 1 Jul 14 to 30 Jun 15","","","","-1,255.35","01-Jul-2014","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","Toner cartridge credit 1 Jul 15 to 31 Mar 16","","","","-1,001.99","01-Jul-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Oct to 23 Nov 15","","","","117.60","23-Nov-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Oct to 23 Nov 15","","","","286.65","23-Nov-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Oct to 23 Nov 15","","","","7.95","23-Nov-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Oct to 23 Nov 15","","","","3.72","23-Nov-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Nov to 23 Dec 15","","","","220.06","23-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Nov to 23 Dec 15","","","","123.41","23-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Nov to 23 Dec 15","","","","1.33","23-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Nov to 23 Dec 15","","","","4.86","23-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","Office requisites and stationery 1 Dec to 31 Dec 15","","","","326.61","31-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Dec 15 to 23 Jan 16","","","","126.27","24-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Colour copy charge 24 Dec 15 to 23 Jan 16","","","","31.83","24-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Dec 15 to 23 Jan 16","","","","3.37","24-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Office Consumables and Services","Before 1 January 2016","","","","MFD Monochrome copy charge 24 Dec 15 to 23 Jan 16","","","","0.80","24-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Jan to 31 Jan 16","","","","0.59","31-Jan-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee Jan 16","","","","15.00","01-Jan-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Web-services 5 Jan to 30 Jun 16","","","","314.55","30-Jun-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 14 Jan 16","","","","204.55","14-Jan-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 21 Jan 16","","","","300.00","21-Jan-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Feb to 29 Feb 16","","","","455.73","29-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution late payment fee credit Feb 16","","","","-15.00","01-Jan-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution credit 1 Feb to 29 Feb 16","","","","-11.36","29-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Web-services 11 Feb to 30 Jun 16","","","","349.09","30-Jun-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Mar to 31 Mar 16","","","","12,266.59","31-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution credit 1 Mar to 31 Mar 16","","","","-34.09","31-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","82,712 Printed items 16 Mar 16","","","","11,537.00","16-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 29 Mar 16","","","","30.00","29-Mar-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","PO Box 54 rental 1 Apr 16 to 31 Mar 17","","","","164.55","01-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","PO Box 673 rental 1 Apr 16 to 31 Mar 17","","","","164.55","01-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution 1 Apr to 30 Apr 16","","","","11,028.14","30-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","Distribution credit 1 Apr to 30 Apr 16","","","","-19.32","30-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 7 Apr 16","","","","500.00","07-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","77,795 Printed Items 19 Apr 16","","","","12,723.00","19-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 29 Apr 16","","","","1,363.64","29-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 29 Apr 16","","","","1,363.64","29-Apr-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","From 1 January 2016","","","","1 Printed item 5 May 16","","","","500.00","05-May-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","1 Printed item 20 Sep 15","","","","80.00","20-Sep-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","77,412 Printed items 23 Nov 15","","","","17,147.00","23-Nov-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","900 Printed items 27 Nov 15","","","","583.00","27-Nov-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","Distribution 1 Dec to 31 Dec 15","","","","0.93","31-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","1 Printed item 11 Dec 15","","","","120.00","11-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Printing and Communications","Before 1 January 2016","","","","1 Printed item 12 Dec 15","","","","163.64","12-Dec-2015","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","25 Cumnock Progress Review 1 Jan to 31 Dec 16","","","","68.18","31-Dec-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 18 Jan to 14 Feb 16","","","","1.82","14-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","11 Cudal News 1 Feb to 31 Dec 16","","","","55.00","31-Dec-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","8 Lithgow Mercury 1 Feb to 28 Feb 16","","","","13.09","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Forbes Advocate 1 Feb to 28 Feb 16","","","","6.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Oberon Review 1 Feb to 28 Feb 16","","","","6.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Molong Express 1 Feb to 28 Feb 16","","","","7.27","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Mudgee Guardian and Gulgong Advertiser 1 Feb to 28 Feb 16","","","","6.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Forbes Advocate (Sat) 1 Feb to 28 Feb 16","","","","6.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Blayney Chronicle 1 Feb to 28 Feb 16","","","","6.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Central Western Daily (Sat) 1 Feb to 28 Feb 16","","","","7.27","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Lithgow Mercury (Sat) 1 Feb to 28 Feb 16","","","","6.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 The Land 1 Feb to 28 Feb 16","","","","13.82","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Western Advocate (Sat) 1 Feb to 28 Feb 16","","","","6.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","4 Wellington Times 1 Feb to 28 Feb 16","","","","6.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","Administrative fees 1 Feb to 28 Feb 16","","","","4.55","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","20 The Daily Telegraph 1 Feb to 28 Feb 16","","","","27.27","28-Feb-2016","",""
"John Cobb","Representative","Calare","New South Wales","The Nationals","Office Administrative Costs","Publications","From 1 January 2016","","","","20 Western Advocate 1 Feb to 28 Feb 16","","","","32.73","28-Feb-2016","",""
