"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Feb 16","3 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","01-Feb-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","07-Feb-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Feb 16","17 Feb 16","Canberra","Minister - Official Business","1","273.00","","273.00","17-Feb-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","21-Feb-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","28-Feb-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Mar 16","4 Mar 16","Sydney","Minister - Official Business","1","438.00","","438.00","04-Mar-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Mar 16","7 Mar 16","Adelaide","Minister - Official Business","1","382.00","","382.00","07-Mar-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","30 Mar 16","30 Mar 16","Canberra","Minister - Official Business","1","273.00","","273.00","30-Mar-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","5 Apr 16","5 Apr 16","Sydney","Minister - Official Business","1","438.00","","438.00","05-Apr-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Apr 16","20 Apr 16","Canberra","Sittings of Parliament","3","273.00","","819.00","18-Apr-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","27 Apr 16","27 Apr 16","Canberra","Minister - Official Business","1","273.00","","273.00","27-Apr-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","30 Apr 16","5 May 16","Canberra","Sittings of Parliament","6","273.00","","1,638.00","30-Apr-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","30 May 16","30 May 16","Launceston","Minister - Official Business","1","368.00","","368.00","30-May-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 Jun 16","2 Jun 16","Sydney","Minister - Official Business","1","438.00","","438.00","02-Jun-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","14,481.94","01-Jan-2016","OS Ministerial - Accommodation and meals",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","430.00","01-Jan-2016","OS Ministerial - Equipment allowance",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","34,915.38","01-Jan-2016","OS Ministerial - Fares",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","10,304.48","01-Jan-2016","OS Ministerial - Ground transport",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","378.00","01-Jan-2016","OS Ministerial - Minor official expense advance",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","784.00","01-Jan-2016","OS Ministerial - Passport costs",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","137.60","01-Jan-2016","OS Ministerial - Related travel expenses",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","563.56","01-Jan-2016","OS Ministerial - Travel advance",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Jan 16 - Melbourne to Canberra","","","","661.75","21-Jan-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Jan 16 - Canberra to Melbourne","","","","613.09","21-Jan-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","25 Jan 16 - Melbourne to Canberra","","","","613.09","25-Jan-2016","",""
"Kelly O'Dwyer","Representative","Higgins","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","25 Jan 16 - Canberra to Melbourne","","","","686.29","25-Jan-2016","",""
