"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","10 Apr 16","10 Apr 16","Geelong","Assistant Minister - Official Business","1","368.00","","368.00","10-Apr-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Apr 16","19 Apr 16","Canberra","Sittings of Parliament","3","273.00","","819.00","17-Apr-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","31 Jan 16 - Brisbane to Canberra","","","","714.18","31-Jan-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Feb 16 - Canberra to Brisbane","","","","798.76","12-Feb-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","16 Feb 16 - Brisbane to Canberra","","","","714.18","16-Feb-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 Feb 16 - Canberra to Sydney","","","","414.72","26-Feb-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 Feb 16 - Sydney to Brisbane","","","","","26-Feb-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 Feb 16 - Brisbane to Canberra","","","","714.18","28-Feb-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Mar 16 - Canberra to Adelaide","","","","834.00","04-Mar-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Mar 16 - Adelaide to Brisbane","","","","835.45","04-Mar-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","13 Mar 16 - Brisbane to Canberra","","","","714.18","13-Mar-2016","",""
"Jane Prentice","Representative","Ryan","Queensland","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 Mar 16 - Canberra to Brisbane","","","","714.18","18-Mar-2016","",""
