"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Fuel 30 Mar to 25 Apr 16","","","","239.73","25-Apr-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","From 1 January 2016","","","","Lease 27 Apr to 26 May 16","","","","893.87","26-May-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2016","","","","Fuel 14 Dec to 27 Dec 15","","","","171.46","27-Dec-2015","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","Private-Plated Vehicle","Before 1 January 2016","","","","Lease 27 Dec 15 to 26 Jan 16","","","","893.87","27-Dec-2015","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","Private Vehicle Allowance","From 1 January 2016","","","","Canberra to Coonabarabran 8 May 16","","","","877.59","08-May-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","1 Jan 16 - Sydney","","","","78.60","01-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","1 Jan 16 - Brisbane","","","","75.00","01-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","21 Jan 16 - Melbourne","","","","54.95","21-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","22 Jan 16 - Melbourne","","","","41.30","22-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","22 Jan 16 - Melbourne","","","","86.45","22-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","24 Jan 16 - Melbourne","","","","85.70","24-Jan-2016","",""
"Warren Truss","Representative","Wide Bay","Queensland","The Nationals","Car Costs","COMCAR","From 1 January 2016","","","","24 Jan 16 - Brisbane","","","","75.00","24-Jan-2016","",""
