"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Jan 16","14 Jan 16","Launceston","Leader of the Opposition - Official Business","1","368.00","","368.00","14-Jan-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Jan 16","18 Jan 16","Rockhampton","Leader of the Opposition - Official Business","1","368.00","","368.00","18-Jan-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","19 Jan 16","19 Jan 16","Cairns","Leader of the Opposition - Official Business","1","368.00","","368.00","19-Jan-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 Jan 16","21 Jan 16","Darwin","Leader of the Opposition - Official Business","2","460.00","20.00","940.00","20-Jan-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Jan 16","28 Jan 16","Sydney","Leader of the Opposition - Official Business","1","438.00","","438.00","28-Jan-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Feb 16","3 Feb 16","Canberra","Sittings of Parliament","3","273.00","20.00","839.00","01-Feb-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 Feb 16","7 Feb 16","Sydney","Leader of the Opposition - Official Business","2","438.00","","876.00","06-Feb-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","08-Feb-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Feb 16","17 Feb 16","Perth","Leader of the Opposition - Official Business","1","472.00","","472.00","17-Feb-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Feb 16","18 Feb 16","Adelaide","Leader of the Opposition - Official Business","1","382.00","","382.00","18-Feb-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","19 Feb 16","19 Feb 16","Mackay","Leader of the Opposition - Official Business","1","368.00","","368.00","19-Feb-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","22 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","22-Feb-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","29 Feb 16","3 Mar 16","Canberra","Sittings of Parliament","4","273.00","10.00","1,102.00","29-Feb-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","5 Mar 16","5 Mar 16","Sydney","Leader of the Opposition - Official Business","1","438.00","10.00","448.00","05-Mar-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Mar 16","7 Mar 16","Devonport","Leader of the Opposition - Official Business","1","368.00","","368.00","07-Mar-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","9 Mar 16","9 Mar 16","Sydney","Leader of the Opposition - Official Business","1","438.00","","438.00","09-Mar-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","10 Mar 16","10 Mar 16","Townsville","Leader of the Opposition - Official Business","1","368.00","","368.00","10-Mar-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","16 Mar 16","Canberra","Sittings of Parliament","3","273.00","","819.00","14-Mar-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","22 Mar 16","22 Mar 16","Gladstone","Leader of the Opposition - Official Business","1","368.00","","368.00","22-Mar-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","30 Mar 16","31 Mar 16","Sydney","Leader of the Opposition - Official Business","2","438.00","10.00","886.00","30-Mar-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Apr 16","4 Apr 16","Perth","Leader of the Opposition - Official Business","1","472.00","","472.00","04-Apr-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 Apr 16","6 Apr 16","Sydney","Leader of the Opposition - Official Business","1","438.00","10.00","448.00","06-Apr-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Apr 16","7 Apr 16","Brisbane","Leader of the Opposition - Official Business","1","430.00","","430.00","07-Apr-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","12 Apr 16","12 Apr 16","Brisbane","Leader of the Opposition - Official Business","1","144.00","","144.00","12-Apr-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Apr 16","15 Apr 16","Sydney","Leader of the Opposition - Official Business","2","438.00","10.00","886.00","14-Apr-2016","",""
"Bill Shorten","Representative","Maribyrnong","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Apr 16","19 Apr 16","Canberra","Sittings of Parliament","3","273.00","","819.00","17-Apr-2016","",""
