"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Apr 16","28 Apr 16","Canberra","Speaker - Official Business","1","273.00","","273.00","28-Apr-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 May 16","5 May 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","01-May-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","25 May 16","25 May 16","Canberra","Speaker - Official Business","1","273.00","","273.00","25-May-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Jun 16","2 Jun 16","Canberra","Speaker - Official Business","2","273.00","","546.00","01-Jun-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","16 Jun 16","16 Jun 16","Hobart","Speaker - Official Business","1","368.00","","368.00","16-Jun-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","Before 1 January 2016","22 Dec 15","22 Dec 15","Canberra","Speaker - Official Business","1","273.00","","273.00","22-Dec-2015","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","1,842.30","01-Jan-1900","OS Official - Accommodation and meals",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","6,506.36","01-Jan-1900","OS Official - Fares",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","861.85","01-Jan-1900","OS Official - Ground transport",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","441.00","01-Jan-1900","OS Official - Minor official expense advance",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","174.61","01-Jan-1900","OS Official - Related travel expenses",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","197.08","01-Jan-1900","OS Official - Travel advance",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","77.26","01-Jan-1900","OS Official - Accommodation and meals",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","2,416.12","01-Jan-1900","OS Official - Fares",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","189.00","01-Jan-1900","OS Official - Minor official expense advance",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 Jan 16 - Melbourne to Canberra","","","","409.90","26-Jan-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","27 Jan 16 - Canberra to Melbourne","","","","686.29","27-Jan-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","31 Jan 16 - Melbourne to Canberra","","","","686.29","31-Jan-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Feb 16 - Canberra to Melbourne","","","","686.29","05-Feb-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 Feb 16 - Melbourne to Canberra","","","","409.90","07-Feb-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","12 Feb 16 - Canberra to Melbourne","","","","686.29","12-Feb-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Feb 16 - Melbourne to Canberra","","","","686.29","21-Feb-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","26 Feb 16 - Canberra to Melbourne","","","","686.29","26-Feb-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 Feb 16 - Melbourne to Canberra","","","","686.29","28-Feb-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Mar 16 - Canberra to Melbourne","","","","686.29","04-Mar-2016","",""
"Tony Smith","Representative","Casey","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","14 Mar 16 - Melbourne to Canberra","","","","686.29","14-Mar-2016","",""
