"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Notes","Type"
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Jan 16","19 Jan 16","Canberra","Former Prime Minister - Official Business","2","273.00","","546.00","18-Jan-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","25 Jan 16","25 Jan 16","Canberra","Former Prime Minister - Official Business","1","273.00","","273.00","25-Jan-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 Feb 16","3 Feb 16","Canberra","Former Prime Minister - Official Business","2","273.00","","546.00","02-Feb-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Feb 16","10 Feb 16","Canberra","Former Prime Minister - Official Business","3","273.00","","819.00","08-Feb-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Feb 16","18 Feb 16","Canberra","Former Prime Minister - Official Business","2","273.00","","546.00","17-Feb-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","21-Feb-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","29 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","3","273.00","","819.00","29-Feb-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","3 Mar 16","3 Mar 16","Melbourne","Former Prime Minister - Official Business","1","438.00","","438.00","03-Mar-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","4 Mar 16","4 Mar 16","Launceston","Former Prime Minister - Official Business","1","368.00","","368.00","04-Mar-2016","",""
"Tony Abbott","Representative","Warringah","New South Wales","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Mar 16","8 Mar 16","Canberra","Former Prime Minister - Official Business","1","273.00","","273.00","08-Mar-2016","",""
