"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","08-Feb-2016","",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","21-Feb-2016","",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","28-Feb-2016","",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","17 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","14-Mar-2016","",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 May 16","4 May 16","Canberra","Sittings of Parliament","3","273.00","","819.00","02-May-2016","",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","3,268.35","01-Jan-1900","OS Study - Accommodation and meals",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","8,039.84","01-Jan-1900","OS Study - Fares",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","547.94","01-Jan-1900","OS Study - Ground transport",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 Jan 16 - Melbourne to Sydney","","","","698.76","28-Jan-2016","",""
"Anthony Byrne","Representative","Holt","Victoria","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Feb 16 - Sydney to Canberra","","","","103.74","08-Feb-2016","",""
