"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Jan 16","7 Jan 16","Sydney","Minister - Official Business","1","438.00","","438.00","07-Jan-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Jan 16","8 Jan 16","Portsea","Minister - Official Business","1","123.00","","123.00","08-Jan-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","13 Jan 16","13 Jan 16","Canberra","Minister - Official Business","1","273.00","","273.00","13-Jan-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Jan 16","14 Jan 16","Sydney","Minister - Official Business","1","438.00","","438.00","14-Jan-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 Feb 16","6 Feb 16","Adelaide","Minister - Official Business","1","128.00","","128.00","06-Feb-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","07-Feb-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","11 Feb 16","11 Feb 16","Sydney","Minister - Official Business","1","438.00","","438.00","11-Feb-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 Feb 16","20 Feb 16","Sydney","Minister - Official Business","1","438.00","","438.00","20-Feb-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","21-Feb-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","29 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","3","273.00","","819.00","29-Feb-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","3 Mar 16","4 Mar 16","Sydney","Minister - Official Business","2","438.00","","876.00","03-Mar-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","5 Mar 16","7 Mar 16","Melbourne","Minister - Official Business","3","438.00","","1,314.00","05-Mar-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Mar 16","8 Mar 16","Adelaide","Minister - Official Business","1","128.00","","128.00","08-Mar-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","9 Mar 16","9 Mar 16","Sydney","Minister - Official Business","1","438.00","","438.00","09-Mar-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","12 Mar 16","12 Mar 16","Sydney","Minister - Official Business","1","438.00","","438.00","12-Mar-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","16 Mar 16","Canberra","Sittings of Parliament","3","273.00","","819.00","14-Mar-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Mar 16","19 Mar 16","Sydney","Minister - Official Business","3","438.00","","1,314.00","17-Mar-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","3 Apr 16","6 Apr 16","Sydney","Minister - Official Business","4","438.00","","1,752.00","03-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Apr 16","9 Apr 16","Melbourne","Minister - Official Business","2","438.00","","876.00","08-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","15 Apr 16","15 Apr 16","Darwin","Minister - Official Business","1","460.00","","460.00","15-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","16 Apr 16","16 Apr 16","Sydney","Minister - Official Business","1","438.00","","438.00","16-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Apr 16","19 Apr 16","Canberra","Sittings of Parliament","3","273.00","","819.00","17-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","20 Apr 16","20 Apr 16","Canberra","Minister - Official Business","1","273.00","","273.00","20-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Apr 16","21 Apr 16","Sydney","Minister - Official Business","1","438.00","","438.00","21-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","26 Apr 16","26 Apr 16","Canberra","Minister - Official Business","1","273.00","","273.00","26-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","27 Apr 16","29 Apr 16","Hobart","Minister - Official Business","3","368.00","","1,104.00","27-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","30 Apr 16","1 May 16","Melbourne","Minister - Official Business","2","438.00","","876.00","30-Apr-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 May 16","4 May 16","Canberra","Sittings of Parliament","3","273.00","","819.00","02-May-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","5 May 16","5 May 16","Sydney","Minister - Official Business","1","438.00","","438.00","05-May-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 May 16","7 May 16","Melbourne","Minister - Official Business","2","438.00","","876.00","06-May-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 May 16","8 May 16","Canberra","Minister - Official Business","1","273.00","","273.00","08-May-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","9 May 16","10 May 16","Adelaide","Minister - Official Business","2","382.00","","764.00","09-May-2016","",""
"Julie Bishop","Representative","Curtin","Western Australia","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","11 May 16","12 May 16","Sydney","Minister - Official Business","2","438.00","","876.00","11-May-2016","",""
