"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","27 Jan 16","27 Jan 16","Bendigo","Shadow Minister - Official Business","1","283.00","","283.00","27-Jan-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Feb 16","3 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","01-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","08-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Feb 16","18 Feb 16","Brisbane","Shadow Minister - Official Business","1","408.00","","408.00","18-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","22 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","22-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","28-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Mar 16","9 Mar 16","Launceston","Shadow Minister - Official Business","2","283.00","","566.00","08-Mar-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","16 Mar 16","Canberra","Sittings of Parliament","3","273.00","","819.00","14-Mar-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","23 Mar 16","25 Mar 16","Perth","Shadow Minister - Official Business","3","411.00","","1,233.00","23-Mar-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","13 Apr 16","13 Apr 16","Cairns","Shadow Minister - Official Business","1","291.00","","291.00","13-Apr-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Apr 16","14 Apr 16","Rockhampton","Shadow Minister - Official Business","1","283.00","","283.00","14-Apr-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Apr 16","18 Apr 16","Canberra","Sittings of Parliament","1","273.00","","273.00","18-Apr-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 May 16","5 May 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","02-May-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","30 May 16","31 May 16","Brisbane","Shadow Minister - Official Business","2","408.00","","816.00","30-May-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Jun 16","14 Jun 16","Brisbane","Shadow Minister - Official Business","1","408.00","","408.00","14-Jun-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","15 Jun 16","15 Jun 16","Geelong","Shadow Minister - Official Business","1","283.00","","283.00","15-Jun-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","77.38","01-Jan-1900","OS Study - Accommodation and meals",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","1,497.84","01-Jan-1900","OS Study - Fares",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","228.05","01-Jan-1900","OS Study - Ground transport",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","17.73","01-Jan-1900","OS Study - Related travel expenses",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","27 Jan 16 - Sydney to Melbourne","","","","780.82","27-Jan-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","28 Jan 16 - Melbourne to Sydney","","","","780.82","28-Jan-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","1 Feb 16 - Sydney to Canberra","","","","598.39","01-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","4 Feb 16 - Canberra to Sydney","","","","328.20","04-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Feb 16 - Sydney to Canberra","","","","328.20","08-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","11 Feb 16 - Canberra to Sydney","","","","598.39","11-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","18 Feb 16 - Sydney to Brisbane","","","","781.48","18-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","19 Feb 16 - Brisbane to Sydney","","","","698.67","19-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","27 Feb 16 - Sydney to Adelaide","","","","845.59","27-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","27 Feb 16 - Adelaide to Sydney","","","","845.59","27-Feb-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Mar 16 - Sydney to Melbourne","","","","1,098.01","08-Mar-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","8 Mar 16 - Melbourne to Devonport","","","","","08-Mar-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","10 Mar 16 - Launceston to Sydney","","","","279.88","10-Mar-2016","",""
"Jason Clare","Representative","Blaxland","New South Wales","Australian Labor Party","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","23 Mar 16 - Sydney to Perth","","","","1,941.35","23-Mar-2016","",""
