"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Feb 16","3 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","01-Feb-2016","",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","08-Feb-2016","",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","22 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","3","273.00","","819.00","22-Feb-2016","",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 Mar 16","2 Mar 16","Canberra","Sittings of Parliament","2","273.00","","546.00","01-Mar-2016","",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","17 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","14-Mar-2016","",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","18 Apr 16","18 Apr 16","Canberra","Sittings of Parliament","1","273.00","","273.00","18-Apr-2016","",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","2 May 16","4 May 16","Canberra","Sittings of Parliament","3","273.00","","819.00","02-May-2016","",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","1,163.45","01-Jan-1900","OS Delegation - Accommodation and meals",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","430.00","01-Jan-1900","OS Delegation - Equipment allowance",""
"Anna Burke","Representative","Chisholm","Victoria","Australian Labor Party","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","11,247.96","01-Jan-1900","OS Delegation - Fares",""
