"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Spouse","Amount","Date","Type","Notes"
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","31 Jan 16","4 Feb 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","31-Jan-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","7 Feb 16","10 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","07-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","21 Feb 16","24 Feb 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","21-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","25 Feb 16","25 Feb 16","Adelaide","Indigenous Affairs","1","359.00","","359.00","25-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","28 Feb 16","2 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","28-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","6 Mar 16","7 Mar 16","Cairns","Indigenous Affairs","2","291.00","","582.00","06-Mar-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","8 Mar 16","8 Mar 16","Thursday Island","Indigenous Affairs","1","351.00","","351.00","08-Mar-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","9 Mar 16","9 Mar 16","Brisbane","Indigenous Affairs","1","408.00","","408.00","09-Mar-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","14 Mar 16","17 Mar 16","Canberra","Sittings of Parliament","4","273.00","","1,092.00","14-Mar-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","19 Mar 16","19 Mar 16","Melbourne","Electorate Business","1","258.00","","258.00","19-Mar-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","17 Apr 16","18 Apr 16","Canberra","Sittings of Parliament","2","273.00","","546.00","17-Apr-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Travelling Allowance","Parliamentary Travelling Allowance","From 1 January 2016","1 May 16","5 May 16","Canberra","Sittings of Parliament","5","273.00","","1,365.00","01-May-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","1,362.58","01-Jan-2016","OS Delegation - Accommodation and meals",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","10,784.53","01-Jan-2016","OS Delegation - Fares",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","512.19","01-Jan-2016","OS Delegation - Travel advance",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","Before 1 January 2016","","","","","","","","1,866.11","01-Jan-2016","OS Delegation - Accommodation and meals",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","Before 1 January 2016","","","","","","","","1,842.70","01-Jan-2016","OS Delegation - Fares",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","3,727.20","01-Jan-2016","OS Study - Accommodation and meals",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Overseas Travel","Overseas Travel","From 1 January 2016","","","","","","","","2,081.37","01-Jan-2016","OS Study - Fares",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","31 Jan 16 - Melbourne to Canberra","","","","686.29","31-Jan-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Feb 16 - Canberra to Brisbane","","","","714.18","05-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","5 Feb 16 - Brisbane to Melbourne","","","","1,094.38","05-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","7 Feb 16 - Melbourne to Canberra","","","","409.90","07-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","11 Feb 16 - Canberra to Melbourne","","","","686.29","11-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","21 Feb 16 - Melbourne to Canberra","","","","613.09","21-Feb-2016","",""
"Sharman Stone","Representative","Murray","Victoria","Liberal Party of Australia","Domestic Scheduled Fares","Fares","From 1 January 2016","","","","25 Feb 16 - Canberra to Adelaide","","","","834.00","25-Feb-2016","",""
